Event ID,Date,Time,Currency,Impact,News description,Actual,Forecast,Previous,Revised from,FF event ID
7194,2008-03-05,6:30,GBP,L,BRC Shop Price Index y/y,1.30%,,1.20%,,7194
7195,2008-03-05,9:15,USD,H,ADP Non-Farm Employment Change,-23K,10K,119K,130K,7195
7197,2008-03-05,9:30,USD,L,Revised Unit Labor Costs q/q,2.60%,2.10%,2.10%,,7197
7196,2008-03-05,9:30,USD,M,Revised Nonfarm Productivity q/q,1.90%,1.80%,1.80%,,7196
7199,2008-03-05,11:00,USD,H,ISM Non-Manufacturing PMI,49.3,47.6,44.6,,7199
7198,2008-03-05,11:00,USD,M,Factory Orders m/m,-2.50%,-2.30%,2.00%,2.30%,7198
7157,2008-03-05,11:30,USD,L,Crude Oil Inventories,-3.1M,2.4M,3.2M,,7157
7201,2008-03-05,15:00,USD,M,Beige Book,,,,,7201
7202,2008-03-05,16:00,NZD,H,Official Cash Rate,8.25%,8.25%,8.25%,,7202
12614,2008-03-05,16:00,NZD,H,RBNZ Press Conference,,,,,12614
7990,2008-03-05,16:00,NZD,H,RBNZ Rate Statement,,,,,7990
13188,2008-03-05,16:00,NZD,M,RBNZ Monetary Policy Statement,,,,,13188
7204,2008-03-05,20:30,AUD,H,Building Approvals m/m,1.90%,5.50%,-11.30%,-16.00%,7204
7203,2008-03-05,20:30,AUD,H,Trade Balance,-2.72B,-2.61B,-1.94B,,7203
7234,2008-03-05,20:30,USD,M,FOMC Member Pianalto Speaks,,,,,7234
7205,2008-03-06,1:00,JPY,L,Leading Indicators,30.00%,30.00%,45.50%,40.00%,7205
7206,2008-03-06,2:00,JPY,L,Prelim Machine Tool Orders y/y,-0.70%,,0.00%,-1.00%,7206
7207,2008-03-06,2:45,CHF,L,Unemployment Rate,2.50%,2.50%,2.60%,,7207
7208,2008-03-06,3:45,EUR,L,French Gov Budget Balance,-6.6B,,-38.4B,,7208
42177,2008-03-06,4:00,CHF,L,Foreign Currency Reserves,48.9B,,48.7B,,42177
7299,2008-03-06,4:00,GBP,H,Halifax HPI m/m,-0.30%,-0.20%,0.00%,,7299
43337,2008-03-06,6:07,EUR,L,French 10-y Bond Auction,4.07|2.5,,4.01|3.2,,43337
7209,2008-03-06,7:00,EUR,M,German Factory Orders m/m,-1.50%,-0.30%,-1.10%,-1.70%,7209
7210,2008-03-06,8:00,GBP,H,Official Bank Rate,5.25%,5.25%,5.25%,,7210
7211,2008-03-06,8:45,EUR,H,Minimum Bid Rate,4.00%,4.00%,4.00%,,7211
7213,2008-03-06,9:30,CAD,M,Building Permits m/m,-2.90%,1.00%,-0.10%,0.40%,7213
7212,2008-03-06,9:30,EUR,H,ECB Press Conference,,,,,7212
7214,2008-03-06,9:30,USD,M,Unemployment Claims,351K,363K,359K,373K,7214
7216,2008-03-06,11:00,CAD,H,Ivey PMI,62,55,56.2,,7216
7215,2008-03-06,11:00,USD,H,Pending Home Sales m/m,0.00%,-1.00%,-1.20%,-1.50%,7215
30061,2008-03-06,11:00,USD,M,Mortgage Delinquencies,5.82%,,5.59%,,30061
8233,2008-03-06,11:30,USD,L,Natural Gas Storage,-135B,-143B,-151B,,8233
7235,2008-03-06,14:00,USD,L,FOMC Member Geithner Speaks,,,,,7235
7217,2008-03-06,18:30,AUD,L,AIG Construction Index,53.9,,58.3,,7217
14466,2008-03-06,21:20,AUD,M,HIA New Home Sales m/m,11.30%,,-1.30%,,14466
7218,2008-03-06,23:52,JPY,M,Overnight Call Rate,0.50%,0.50%,0.50%,,7218
7174,2008-03-07,2:00,JPY,M,BOJ Monthly Report,,,,,7174
7219,2008-03-07,3:16,JPY,H,BOJ Press Conference,,,,,7219
7237,2008-03-07,4:00,EUR,M,ECB President Trichet Speaks,,,,,7237
8434,2008-03-07,4:00,NZD,M,RBNZ Gov Bollard Speaks,,,,,8434
7236,2008-03-07,4:00,USD,M,FOMC Member Fisher Speaks,,,,,7236
7175,2008-03-07,7:00,EUR,M,German Industrial Production m/m,1.80%,0.30%,1.50%,0.80%,7175
7178,2008-03-07,8:00,CAD,H,Employment Change,43.3K,3.0K,46.4K,,7178
7177,2008-03-07,8:00,CAD,H,Unemployment Rate,5.80%,5.90%,5.80%,,7177
30145,2008-03-07,9:30,USD,H,Fed Announcement,,,,,30145
7179,2008-03-07,9:30,USD,H,Non-Farm Employment Change,-63K,25K,-22K,-17K,7179
7180,2008-03-07,9:30,USD,H,Unemployment Rate,4.80%,5.00%,4.90%,,7180
7181,2008-03-07,9:30,USD,M,Average Hourly Earnings m/m,0.30%,0.30%,0.30%,0.20%,7181
7230,2008-03-07,9:30,USD,M,FOMC Member Mishkin Speaks,,,,,7230
20001,2008-03-07,10:00,EUR,M,German Buba President Weber Speaks,,,,,20001
7231,2008-03-07,11:15,USD,M,FOMC Member Kohn Speaks,,,,,7231
7182,2008-03-07,16:00,USD,L,Consumer Credit m/m,6.9B,7.0B,3.7B,4.5B,7182
12151,2008-03-09,3:00,CAD,N,Daylight Saving Time Shift,,,,,12151
7300,2008-03-09,3:00,USD,N,Daylight Saving Time Shift,,,,,7300
11972,2008-03-09,19:50,JPY,L,Bank Lending y/y,0.80%,,0.40%,,11972
7240,2008-03-09,19:50,JPY,L,M2 Money Stock y/y,2.30%,2.10%,2.10%,,7240
7239,2008-03-09,19:50,JPY,M,Core Machinery Orders m/m,19.60%,2.50%,-3.20%,,7239
18571,2008-03-09,22:00,CNY,M,PPI y/y,6.60%,6.80%,6.10%,,18571
18383,2008-03-10,1:00,CNY,H,Trade Balance,8.6B,22.5B,19.5B,,18383
7241,2008-03-10,1:00,JPY,L,Economy Watchers Sentiment,33.6,30.5,31.8,,7241
7242,2008-03-10,3:00,EUR,L,German Trade Balance,16.1B,16.0B,15.8B,15.6B,7242
7244,2008-03-10,3:45,EUR,L,French Trade Balance,-3.4B,-4.0B,-4.0B,-4.3B,7244
7243,2008-03-10,3:45,EUR,M,French Industrial Production m/m,0.50%,0.00%,0.60%,0.70%,7243
7245,2008-03-10,5:00,EUR,L,Italian Industrial Production m/m,1.30%,0.60%,0.00%,-0.50%,7245
7248,2008-03-10,5:30,EUR,L,Sentix Investor Confidence,0.4,2.8,4.3,,7248
7250,2008-03-10,5:30,GBP,H,Manufacturing Production m/m,0.40%,0.10%,-0.20%,,7250
7246,2008-03-10,5:30,GBP,H,PPI Input m/m,1.70%,1.50%,2.60%,,7246
7249,2008-03-10,5:30,GBP,L,Industrial Production m/m,-0.10%,0.10%,0.00%,-0.10%,7249
7247,2008-03-10,5:30,GBP,L,PPI Output m/m,0.30%,0.60%,1.00%,,7247
7363,2008-03-10,8:00,EUR,M,ECB President Trichet Speaks,,,,,7363
7251,2008-03-10,8:15,CAD,H,Housing Starts,257K,204K,223K,,7251
7252,2008-03-10,10:00,USD,L,Wholesale Inventories m/m,0.80%,0.50%,1.10%,,7252
7253,2008-03-10,17:45,NZD,L,Overseas Trade Index q/q,2.90%,2.90%,3.60%,,7253
10317,2008-03-10,20:00,AUD,L,MI Inflation Expectations,4.60%,,4.50%,,10317
7254,2008-03-10,20:01,GBP,L,NIESR GDP Estimate,0.50%,,0.40%,0.50%,7254
7255,2008-03-10,20:01,GBP,M,BRC Retail Sales Monitor y/y,1.50%,,2.60%,,7255
7301,2008-03-10,20:01,GBP,M,RICS House Price Balance,-64%,-55%,-55%,,7301
7256,2008-03-10,20:30,AUD,H,Home Loans m/m,2.30%,0.90%,0.40%,0.10%,7256
10945,2008-03-10,20:30,AUD,L,NAB Business Confidence,-2,,-4,,10945
19252,2008-03-10,20:30,AUD,M,ANZ Job Advertisements m/m,-2.00%,,0.80%,1.80%,19252
18523,2008-03-10,22:00,CNY,M,CPI y/y,8.70%,7.80%,7.10%,,18523
7310,2008-03-11,3:00,EUR,L,German WPI m/m,-0.20%,0.50%,1.40%,,7310
7258,2008-03-11,5:30,GBP,M,HPI y/y,8.00%,7.50%,8.40%,9.10%,7258
7259,2008-03-11,6:00,EUR,H,German ZEW Economic Sentiment,-32,-39.5,-39.5,,7259
7260,2008-03-11,6:00,EUR,M,ZEW Economic Sentiment,-35,-42,-41.4,,7260
7262,2008-03-11,8:30,CAD,H,Trade Balance,3.3B,2.6B,2.3B,2.4B,7262
7263,2008-03-11,8:30,CAD,L,NHPI m/m,0.60%,0.10%,0.10%,,7263
7261,2008-03-11,8:30,USD,H,Trade Balance,-58.2B,-59.5B,-57.9B,-58.8B,7261
48352,2008-03-11,8:30,USD,L,NFIB Small Business Index,92.9,,91.8,,48352
30146,2008-03-11,9:30,USD,H,Fed Announcement,,,,,30146
7305,2008-03-11,10:00,USD,M,FOMC Member Kroszner Speaks,,,,,7305
7264,2008-03-11,10:30,GBP,L,CB Leading Index m/m,-0.20%,,-0.50%,-0.40%,7264
9944,2008-03-11,11:00,USD,L,IBD/TIPP Economic Optimism,42.5,40.5,44.5,,9944
7265,2008-03-11,17:45,NZD,L,FPI m/m,0.80%,,0.40%,,7265
7266,2008-03-11,19:30,AUD,M,Westpac Consumer Sentiment,-9.10%,,-5.50%,,7266
7271,2008-03-11,19:50,JPY,L,Current Account,2.07T,1.93T,1.83T,1.86T,7271
7269,2008-03-11,19:50,JPY,L,Final GDP Price Index y/y,-1.30%,-1.30%,-1.30%,,7269
7270,2008-03-11,19:50,JPY,L,PPI y/y,3.40%,3.20%,3.00%,,7270
7268,2008-03-11,19:50,JPY,M,Final GDP q/q,0.90%,0.80%,0.90%,,7268
7267,2008-03-11,19:50,JPY,M,Monetary Policy Meeting Minutes,,,,,7267
24250,2008-03-11,22:00,CNY,L,M2 Money Supply y/y,17.50%,17.90%,18.90%,,24250
24345,2008-03-11,22:00,CNY,M,New Loans,243B,,804B,,24345
19296,2008-03-11,23:25,CNY,L,Foreign Direct Investment ytd/y,75.20%,,109.80%,,19296
7272,2008-03-12,1:00,JPY,L,Consumer Confidence,36.1,37.5,37.5,,7272
7273,2008-03-12,3:45,EUR,L,French CPI m/m,0.20%,0.30%,-0.10%,,7273
7274,2008-03-12,5:30,GBP,M,Trade Balance,-7.5B,-7.5B,-7.5B,-7.6B,7274
7275,2008-03-12,6:00,CHF,M,ZEW Economic Expectations,-71.7,,-55.5,-55.6,7275
7276,2008-03-12,6:00,EUR,M,Industrial Production m/m,0.90%,0.40%,0.00%,-0.20%,7276
7364,2008-03-12,8:30,GBP,M,Annual Budget Release,,,,,7364
7257,2008-03-12,10:30,USD,M,Crude Oil Inventories,6.2M,1.7M,-3.1M,,7257
49283,2008-03-12,11:00,USD,L,JOLTS Job Openings,3.93M,,3.97M,4.04M,49283
7307,2008-03-12,11:30,EUR,H,ECB President Trichet Speaks,,,,,7307
10908,2008-03-12,14:00,USD,M,Federal Budget Balance,-175.6B,-160.0B,17.8B,,10908
7303,2008-03-12,16:00,CAD,M,Gov Council Member Jenkins Speaks,,,,,7303
7278,2008-03-12,17:45,NZD,H,Core Retail Sales m/m,0.30%,0.10%,0.20%,0.30%,7278
7277,2008-03-12,17:45,NZD,H,Retail Sales m/m,0.30%,0.30%,0.10%,,7277
9198,2008-03-12,19:00,NZD,L,Business NZ Manufacturing Index,52.2,,53.2,53.3,9198
7279,2008-03-12,20:30,AUD,H,Employment Change,36.7K,15.0K,31.4K,26.8K,7279
7280,2008-03-12,20:30,AUD,M,Unemployment Rate,4.00%,4.20%,4.10%,,7280
18451,2008-03-12,22:00,CNY,H,Industrial Production y/y,15.40%,16.90%,17.40%,,18451
23270,2008-03-12,22:00,CNY,L,Retail Sales y/y,20.20%,20.00%,20.20%,,23270
7281,2008-03-13,0:30,JPY,L,Revised Industrial Production m/m,-2.20%,-2.00%,-2.00%,,7281
7282,2008-03-13,3:45,EUR,L,French Final Non-Farm Payrolls q/q,0.30%,0.40%,0.40%,,7282
7366,2008-03-13,5:00,EUR,M,ECB Monthly Bulletin,,,,,7366
7365,2008-03-13,5:30,GBP,M,Consumer Inflation Expectations,3.30%,,3.00%,,7365
7284,2008-03-13,8:30,CAD,L,Capacity Utilization Rate,81.80%,82.00%,83.40%,82.70%,7284
7287,2008-03-13,8:30,USD,H,Core Retail Sales m/m,-0.20%,0.20%,0.50%,0.30%,7287
7286,2008-03-13,8:30,USD,H,Retail Sales m/m,-0.60%,0.20%,0.40%,0.30%,7286
7285,2008-03-13,8:30,USD,M,Import Prices m/m,0.20%,0.80%,1.60%,1.70%,7285
7288,2008-03-13,8:30,USD,M,Unemployment Claims,353K,355K,344K,351K,7288
7283,2008-03-13,9:00,CHF,H,Libor Rate,2.75%,2.75%,2.75%,,7283
8000,2008-03-13,9:00,CHF,H,SNB Monetary Policy Assessment,,,,,8000
7367,2008-03-13,10:00,USD,L,Treasury Sec Paulson Speaks,,,,,7367
7289,2008-03-13,10:00,USD,M,Business Inventories m/m,0.80%,0.50%,0.70%,0.60%,7289
8232,2008-03-13,10:30,USD,L,Natural Gas Storage,-86B,-85B,-135B,,8232
7302,2008-03-13,11:30,CAD,M,BOC Gov Carney Speaks,,,,,7302
7304,2008-03-13,13:15,CHF,M,Gov Board Member Hildebrand Speaks,,,,,7304
43070,2008-03-13,14:00,USD,M,10-y Bond Auction,3.51|1.8,,3.62|2.3,,43070
7290,2008-03-13,17:45,NZD,L,Manufacturing Sales q/q,8.30%,,-2.10%,,7290
19739,2008-03-13,22:00,CNY,M,Fixed Asset Investment ytd/y,24.30%,24.00%,25.80%,,19739
8391,2008-03-14,1:00,AUD,H,RBA Gov Stevens Speaks,,,,,8391
7291,2008-03-14,3:00,EUR,L,German Final CPI m/m,0.50%,0.50%,0.50%,,7291
9514,2008-03-14,6:00,EUR,M,Final Core CPI y/y,1.80%,1.80%,1.70%,,9514
7293,2008-03-14,6:00,EUR,M,Final CPI y/y,3.30%,3.20%,3.20%,,7293
9295,2008-03-14,6:00,GBP,M,MPC Member Gieve Speaks,,,,,9295
7296,2008-03-14,8:30,CAD,M,Labor Productivity q/q,-0.80%,-0.20%,0.10%,0.20%,7296
7295,2008-03-14,8:30,USD,H,Core CPI m/m,0.00%,0.20%,0.30%,,7295
7294,2008-03-14,8:30,USD,M,CPI m/m,0.00%,0.30%,0.40%,,7294
7297,2008-03-14,9:55,USD,H,Prelim UoM Consumer Sentiment,70.5,69,70.8,69.6,7297
9964,2008-03-14,9:55,USD,L,Prelim UoM Inflation Expectations,4.50%,,3.60%,3.70%,9964
7306,2008-03-14,13:00,USD,H,Fed Chairman Bernanke Speaks,,,,,7306
7311,2008-03-16,19:50,JPY,M,Tertiary Industry Activity m/m,0.70%,0.60%,-0.90%,-0.60%,7311
13128,2008-03-16,20:01,GBP,L,BOE Quarterly Bulletin,,,,,13128
7313,2008-03-17,4:15,CHF,M,Retail Sales y/y,1.30%,2.70%,1.20%,,7313
7314,2008-03-17,6:00,EUR,L,Employment Change q/q,0.20%,,0.30%,,7314
50137,2008-03-17,7:00,EUR,M,German Buba Monthly Report,,,,,50137
7317,2008-03-17,8:30,CAD,L,New Motor Vehicle Sales m/m,8.20%,6.20%,5.80%,4.80%,7317
7316,2008-03-17,8:30,CAD,M,Manufacturing Sales m/m,1.30%,1.00%,-3.70%,-3.40%,7316
7315,2008-03-17,8:30,USD,M,Current Account,-173B,-184B,-177B,-179B,7315
7318,2008-03-17,8:30,USD,M,Empire State Manufacturing Index,-22.2,-7.5,-11.7,,7318
7319,2008-03-17,9:00,USD,H,TIC Long-Term Purchases,62.0B,60.0B,56.5B,,7319
7321,2008-03-17,9:15,USD,M,Capacity Utilization Rate,80.90%,81.20%,81.50%,,7321
7320,2008-03-17,9:15,USD,M,Industrial Production m/m,-0.50%,-0.10%,0.10%,,7320
7372,2008-03-17,13:00,CHF,M,SNB Chairman Roth Speaks,,,,,7372
30076,2008-03-17,13:00,USD,H,Fed Announcement,,,,,30076
7322,2008-03-17,13:00,USD,L,NAHB Housing Market Index,20,20,20,,7322
7323,2008-03-17,20:30,AUD,H,Monetary Policy Meeting Minutes,,,,,7323
7324,2008-03-18,4:15,CHF,M,Industrial Production q/q,6.80%,5.00%,0.20%,0.00%,7324
7325,2008-03-18,5:00,EUR,L,Italian Trade Balance,-4.22B,-3.34B,-1.89B,-1.97B,7325
7326,2008-03-18,5:30,GBP,H,CPI y/y,2.50%,2.50%,2.20%,,7326
7328,2008-03-18,5:30,GBP,L,RPI y/y,4.10%,4.20%,4.10%,,7328
7327,2008-03-18,5:30,GBP,M,Core CPI y/y,1.20%,1.40%,1.30%,,7327
7330,2008-03-18,7:00,CAD,H,Core CPI m/m,0.50%,0.30%,0.10%,,7330
7329,2008-03-18,7:00,CAD,M,CPI m/m,0.40%,0.30%,-0.20%,,7329
7334,2008-03-18,8:30,USD,H,Building Permits,0.98M,1.02M,1.06M,1.05M,7334
7331,2008-03-18,8:30,USD,H,PPI m/m,0.30%,0.30%,1.00%,,7331
7332,2008-03-18,8:30,USD,M,Core PPI m/m,0.50%,0.20%,0.40%,,7332
7333,2008-03-18,8:30,USD,M,Housing Starts,1.07M,1.00M,1.07M,1.01M,7333
7335,2008-03-18,14:15,USD,H,Federal Funds Rate,2.25%,2.25%,3.00%,,7335
7804,2008-03-18,14:15,USD,H,FOMC Statement,,,,,7804
7336,2008-03-18,19:30,AUD,L,MI Leading Index m/m,-0.10%,,-0.20%,,7336
7337,2008-03-18,19:50,JPY,L,All Industries Activity m/m,0.00%,0.10%,-0.40%,-0.20%,7337
7368,2008-03-18,20:30,AUD,L,Housing Starts q/q,2.60%,1.50%,3.40%,1.30%,7368
7309,2008-03-19,0:01,JPY,N,Bank Holiday [All Day],,,,,7309
7340,2008-03-19,5:30,GBP,H,Claimant Count Change,-2.8K,-5.0K,-9.1K,-10.8K,7340
7339,2008-03-19,5:30,GBP,H,MPC Official Bank Rate Votes,0-2-7,0-1-8,0-9-0,,7339
7341,2008-03-19,5:30,GBP,L,Unemployment Rate,5.20%,5.20%,5.20%,,7341
7342,2008-03-19,5:30,GBP,M,Average Earnings Index 3m/y,3.70%,3.80%,3.80%,,7342
7343,2008-03-19,6:00,EUR,L,Trade Balance,-2.0B,-0.5B,-1.8B,-2.1B,7343
7369,2008-03-19,7:00,GBP,M,CBI Industrial Order Expectations,7,1,3,,7369
7344,2008-03-19,8:30,CAD,M,Wholesale Sales m/m,2.60%,1.00%,-2.60%,-2.90%,7344
7312,2008-03-19,10:30,USD,L,Crude Oil Inventories,0.1M,2.3M,6.2M,,7312
7345,2008-03-19,17:45,NZD,L,Visitor Arrivals m/m,5.30%,,0.80%,0.00%,7345
7346,2008-03-19,20:30,AUD,L,New Motor Vehicle Sales m/m,-2.30%,,0.20%,0.60%,7346
11002,2008-03-19,20:30,AUD,L,RBA Bulletin,,,,,11002
12232,2008-03-20,0:01,AUD,N,Bank Holiday [All Day],,,,,12232
12097,2008-03-20,0:01,NZD,N,Bank Holiday [All Day],,,,,12097
7347,2008-03-20,3:00,EUR,M,German PPI m/m,0.70%,0.30%,0.80%,,7347
7348,2008-03-20,3:15,CHF,L,Trade Balance,1.55B,1.00B,1.06B,1.22B,7348
10186,2008-03-20,4:00,EUR,L,French Flash Services PMI,57.3,57.6,58.2,,10186
10185,2008-03-20,4:00,EUR,M,French Flash Manufacturing PMI,52,53.3,53.8,,10185
7349,2008-03-20,4:15,CHF,M,PPI m/m,0.20%,0.30%,0.50%,,7349
7371,2008-03-20,4:30,EUR,L,German Flash Services PMI,52.5,52,52.2,,7371
7370,2008-03-20,4:30,EUR,M,German Flash Manufacturing PMI,54.9,54,54.3,,7370
7352,2008-03-20,5:00,EUR,L,Flash Services PMI,51.7,52,52.3,,7352
7350,2008-03-20,5:00,EUR,L,Italian Quarterly Unemployment Rate,6.00%,5.90%,6.00%,5.90%,7350
7351,2008-03-20,5:00,EUR,M,Flash Manufacturing PMI,52,52,52.3,,7351
7353,2008-03-20,5:30,GBP,H,Retail Sales m/m,1.00%,-0.10%,1.10%,0.80%,7353
7355,2008-03-20,5:30,GBP,L,M4 Money Supply m/m,0.30%,1.00%,1.50%,1.30%,7355
7354,2008-03-20,5:30,GBP,L,Public Sector Net Borrowing,2.7B,2.3B,-14.0B,-14.1B,7354
7357,2008-03-20,8:30,CAD,L,Leading Index m/m,-0.30%,0.10%,0.10%,0.20%,7357
7356,2008-03-20,8:30,CAD,M,Foreign Securities Purchases,0.92B,1.93B,1.29B,1.24B,7356
7358,2008-03-20,8:30,USD,M,Unemployment Claims,378K,360K,356K,353K,7358
7360,2008-03-20,10:00,USD,L,CB Leading Index m/m,-0.30%,-0.30%,-0.40%,-0.10%,7360
7359,2008-03-20,10:00,USD,M,Philly Fed Manufacturing Index,-17.4,-19,-24,,7359
8231,2008-03-20,10:30,USD,L,Natural Gas Storage,-85B,-45B,-86B,,8231
12022,2008-03-21,0:01,CAD,N,Bank Holiday [All Day],,,,,12022
12043,2008-03-21,0:01,CHF,N,Bank Holiday [All Day],,,,,12043
12192,2008-03-21,0:01,EUR,N,German Bank Holiday [All Day],,,,,12192
12029,2008-03-21,0:01,GBP,N,Bank Holiday [All Day],,,,,12029
7361,2008-03-21,3:45,EUR,M,French Consumer Spending m/m,1.20%,0.40%,-1.30%,-1.20%,7361
7362,2008-03-21,5:00,EUR,L,Italian Retail Sales m/m,0.20%,0.10%,0.00%,0.10%,7362
12233,2008-03-23,0:01,AUD,N,Bank Holiday [All Day],,,,,12233
12100,2008-03-23,0:01,NZD,N,Bank Holiday [All Day],,,,,12100
7376,2008-03-23,19:50,JPY,M,BSI Manufacturing Index,-12.9,0.5,5.2,,7376
7377,2008-03-23,20:01,GBP,M,Rightmove HPI m/m,0.80%,,3.20%,,7377
12046,2008-03-24,0:01,CHF,N,Bank Holiday [All Day],,,,,12046
12202,2008-03-24,0:01,EUR,N,French Bank Holiday [All Day],,,,,12202
12193,2008-03-24,0:01,EUR,N,German Bank Holiday [All Day],,,,,12193
12224,2008-03-24,0:01,EUR,N,Italian Bank Holiday [All Day],,,,,12224
12030,2008-03-24,0:01,GBP,N,Bank Holiday [All Day],,,,,12030
7378,2008-03-24,10:00,USD,H,Existing Home Sales,5.03M,4.85M,4.89M,,7378
11223,2008-03-24,20:30,AUD,M,RBA Financial Stability Review,,,,,11223
7420,2008-03-24,22:00,NZD,L,Credit Card Spending y/y,8.10%,,8.70%,8.60%,7420
7422,2008-03-25,5:00,CHF,M,UBS Consumption Indicator,2.32,,2.15,2.19,7422
11071,2008-03-25,8:00,NZD,M,Westpac Consumer Sentiment,96.5,,110,,11071
7380,2008-03-25,8:30,CAD,H,Core Retail Sales m/m,1.30%,0.50%,-0.30%,-0.40%,7380
7379,2008-03-25,8:30,CAD,M,Retail Sales m/m,1.50%,1.40%,0.80%,0.60%,7379
7381,2008-03-25,9:00,USD,L,S+P/CS Composite-20 HPI y/y,-10.70%,-10.50%,-9.00%,-9.10%,7381
7382,2008-03-25,10:00,USD,H,CB Consumer Confidence,64.5,73.5,76.4,75,7382
10014,2008-03-25,10:00,USD,L,HPI m/m,-1.10%,-1.20%,-0.60%,,10014
7383,2008-03-25,10:00,USD,L,Richmond Manufacturing Index,6,-5,-5,,7383
7385,2008-03-25,19:50,JPY,L,SPPI y/y,0.70%,0.70%,0.60%,0.80%,7385
7384,2008-03-25,19:50,JPY,L,Trade Balance,0.60T,0.79T,0.80T,0.86T,7384
7438,2008-03-26,4:45,GBP,H,Inflation Report Hearings,,,,,7438
7386,2008-03-26,5:00,EUR,H,German Ifo Business Climate,104.8,103.5,104.1,,7386
7389,2008-03-26,5:00,EUR,L,Current Account,-10.6B,-5.5B,-3.5B,-10.3B,7389
7436,2008-03-26,5:30,EUR,H,ECB President Trichet Speaks,,,,,7436
7390,2008-03-26,6:00,EUR,M,Industrial New Orders m/m,2.00%,0.40%,-3.60%,,7390
7392,2008-03-26,8:30,USD,H,Core Durable Goods Orders m/m,-2.60%,-0.30%,-1.00%,-1.60%,7392
7391,2008-03-26,8:30,USD,M,Durable Goods Orders m/m,-1.70%,0.80%,-4.70%,-5.30%,7391
10524,2008-03-26,10:00,EUR,M,Belgian NBB Business Climate,1.2,-0.8,0.2,,10524
7393,2008-03-26,10:00,USD,H,New Home Sales,590K,578K,601K,588K,7393
7505,2008-03-26,10:15,USD,L,Treasury Sec Paulson Speaks,,,,,7505
7388,2008-03-26,10:30,USD,L,Crude Oil Inventories,0.1M,1.7M,0.1M,,7388
7430,2008-03-26,13:30,USD,L,FOMC Member Fisher Speaks,,,,,7430
7425,2008-03-26,17:45,NZD,H,Current Account,-3.41B,-3.54B,-5.22B,-5.17B,7425
7394,2008-03-26,17:45,NZD,H,Trade Balance,258M,180M,-316M,-320M,7394
7395,2008-03-26,19:00,AUD,L,CB Leading Index m/m,-0.30%,,0.10%,0.20%,7395
7439,2008-03-26,19:10,AUD,H,RBA Gov Stevens Speaks,,,,,7439
7396,2008-03-27,3:00,EUR,M,GfK German Consumer Climate,4.6,4.4,4.5,,7396
7397,2008-03-27,5:30,GBP,L,Revised Business Investment q/q,1.80%,-0.50%,-0.50%,,7397
7398,2008-03-27,5:30,GBP,M,BBA Mortgage Approvals,43.9K,,43.7K,44.3K,7398
7504,2008-03-27,6:00,CHF,L,SNB Quarterly Bulletin,,,,,7504
7399,2008-03-27,7:00,GBP,H,CBI Realized Sales,1,-6,-3,,7399
7431,2008-03-27,8:15,USD,M,FOMC Member Kroszner Speaks,,,,,7431
7402,2008-03-27,8:30,USD,H,Unemployment Claims,366K,370K,375K,378K,7402
7401,2008-03-27,8:30,USD,L,Final GDP Price Index q/q,2.40%,2.70%,2.70%,,7401
7400,2008-03-27,8:30,USD,M,Final GDP q/q,0.60%,0.60%,0.60%,,7400
8230,2008-03-27,10:30,USD,L,Natural Gas Storage,-36B,-33B,-85B,,8230
7432,2008-03-27,12:00,USD,L,FOMC Member Pianalto Speaks,,,,,7432
7433,2008-03-27,12:00,USD,M,FOMC Member Stern Speaks,,,,,7433
7437,2008-03-27,13:00,CHF,M,Gov Board Member Jordan Speaks,,,,,7437
7403,2008-03-27,17:45,NZD,H,GDP q/q,1.00%,0.80%,0.50%,,7403
7405,2008-03-27,19:30,JPY,L,Household Spending y/y,0.00%,2.50%,3.60%,,7405
7407,2008-03-27,19:30,JPY,L,National Core CPI y/y,1.00%,0.90%,0.80%,,7407
7404,2008-03-27,19:30,JPY,L,Unemployment Rate,3.90%,3.80%,3.80%,,7404
7406,2008-03-27,19:30,JPY,M,Tokyo Core CPI y/y,0.60%,0.50%,0.40%,,7406
7434,2008-03-27,19:30,USD,M,FOMC Member Mishkin Speaks,,,,,7434
7408,2008-03-27,19:50,JPY,M,Retail Sales y/y,3.10%,2.10%,1.30%,1.50%,7408
7506,2008-03-27,20:01,GBP,M,GfK Consumer Confidence,-19,-18,-17,,7506
7427,2008-03-28,0:01,EUR,M,German Prelim CPI m/m [All Day],0.50%,0.30%,0.50%,,7427
7429,2008-03-28,3:00,EUR,L,German Import Prices m/m,1.10%,0.60%,0.80%,,7429
7428,2008-03-28,3:00,GBP,H,Nationwide HPI m/m,-0.60%,-0.30%,-0.50%,,7428
43590,2008-03-28,5:00,EUR,L,Retail PMI,48.2,,52.4,,43590
7411,2008-03-28,5:30,GBP,H,Current Account,-8.5B,-18.3B,-19.1B,-20.0B,7411
7410,2008-03-28,5:30,GBP,L,Final GDP q/q,0.60%,0.60%,0.60%,,7410
43367,2008-03-28,6:29,EUR,L,Italian 10-y Bond Auction,4.42|1.4,,4.43|1.5,,43367
7412,2008-03-28,6:30,CHF,M,KOF Economic Barometer,1.54,1.6,1.66,1.65,7412
7413,2008-03-28,8:30,USD,L,Personal Income m/m,0.50%,0.30%,0.30%,,7413
7415,2008-03-28,8:30,USD,M,Core PCE Price Index m/m,0.10%,0.10%,0.20%,0.30%,7415
7414,2008-03-28,8:30,USD,M,Personal Spending m/m,0.10%,0.10%,0.40%,,7414
