Event ID,Date,Time,Currency,Impact,News description,Actual,Forecast,Previous,Revised from,FF event ID
35197,2011-03-01,6:00,EUR,M,CPI Flash Estimate y/y,2.40%,2.40%,2.30%,2.40%,35197
35188,2011-03-01,6:00,EUR,M,Unemployment Rate,9.90%,10.00%,10.00%,,35188
35939,2011-03-01,6:00,GBP,H,Inflation Report Hearings,,,,,35939
56245,2011-03-01,9:30,NZD,L,GDT Price Index,6.20%,,4.60%,,56245
32842,2011-03-01,10:00,CAD,H,BOC Rate Statement,,,,,32842
32841,2011-03-01,10:00,CAD,H,Overnight Rate,1.00%,1.00%,1.00%,,32841
37323,2011-03-01,11:00,USD,H,Fed Chairman Bernanke Testifies,,,,,37323
32971,2011-03-01,11:00,USD,H,ISM Manufacturing PMI,61.4,60.9,60.8,,32971
34107,2011-03-01,11:00,USD,L,Construction Spending m/m,-0.70%,-0.40%,-1.60%,-2.50%,34107
32973,2011-03-01,11:00,USD,L,ISM Manufacturing Prices,82,82.7,81.5,,32973
36763,2011-03-01,19:50,JPY,L,Monetary Base y/y,5.60%,6.40%,5.50%,,36763
36929,2011-03-01,20:00,AUD,M,HIA New Home Sales m/m,2.50%,,-0.60%,,36929
32855,2011-03-01,20:30,AUD,H,GDP q/q,0.70%,0.60%,0.10%,0.20%,32855
44018,2011-03-02,4:00,EUR,M,Spanish Unemployment Change,68.3K,,130.9K,,44018
33168,2011-03-02,5:30,GBP,H,Construction PMI,56.5,53,53.7,,33168
35189,2011-03-02,6:00,EUR,L,PPI m/m,1.50%,1.10%,0.80%,,35189
35463,2011-03-02,8:30,USD,L,Challenger Job Cuts y/y,20.00%,,-46.00%,,35463
33200,2011-03-02,9:15,USD,H,ADP Non-Farm Employment Change,217K,178K,189K,187K,33200
34084,2011-03-02,9:30,CAD,L,IPPI m/m,0.20%,0.50%,0.80%,0.70%,34084
34085,2011-03-02,9:30,CAD,M,RMPI m/m,0.30%,3.10%,4.20%,,34085
37570,2011-03-02,11:00,USD,H,Fed Chairman Bernanke Testifies,,,,,37570
36947,2011-03-02,11:30,USD,M,Crude Oil Inventories,-0.4M,1.1M,0.8M,,36947
33580,2011-03-02,15:00,USD,M,Beige Book,,,,,33580
33006,2011-03-02,18:29,AUD,M,AIG Services Index,48.7,,45.5,,33006
36513,2011-03-02,19:50,JPY,M,Capital Spending q/y,3.80%,5.90%,5.00%,,36513
34483,2011-03-02,20:30,AUD,H,Building Approvals m/m,-15.90%,-3.10%,10.00%,8.70%,34483
34434,2011-03-02,20:30,AUD,H,Trade Balance,1.88B,1.53B,2.02B,1.98B,34434
42242,2011-03-02,21:00,CNY,L,Non-Manufacturing PMI,44.1,,56.4,,42242
37571,2011-03-02,21:00,USD,H,Fed Chairman Bernanke Speaks,,,,,37571
33624,2011-03-03,3:00,EUR,M,German Retail Sales m/m,1.40%,0.50%,0.30%,-0.30%,33624
36637,2011-03-03,4:15,CHF,H,Retail Sales y/y,-2.60%,1.70%,-0.80%,-0.40%,36637
43935,2011-03-03,4:15,EUR,L,Spanish Services PMI,50.8,,49.3,,43935
43553,2011-03-03,4:45,EUR,L,Italian Services PMI,53.1,51.2,49.9,,43553
59154,2011-03-03,4:50,EUR,L,French Final Services PMI,59.7,60.8,60.8,,59154
59166,2011-03-03,4:55,EUR,L,German Final Services PMI,58.6,59.5,59.5,,59166
35624,2011-03-03,5:00,EUR,L,Final Services PMI,56.8,57.2,57.2,,35624
33180,2011-03-03,5:30,GBP,H,Services PMI,52.6,53.8,54.5,,33180
35118,2011-03-03,6:00,EUR,L,Revised GDP q/q,0.30%,0.30%,0.30%,,35118
35190,2011-03-03,6:00,EUR,M,Retail Sales m/m,0.40%,0.40%,-0.40%,-0.60%,35190
42391,2011-03-03,6:06,EUR,M,French 10-y Bond Auction,3.61|2.3,,3.61|2.8,,42391
32779,2011-03-03,8:45,EUR,H,Minimum Bid Rate,1.00%,1.00%,1.00%,,32779
37575,2011-03-03,9:00,GBP,H,MPC Member Bean Speaks,,,,,37575
32780,2011-03-03,9:30,EUR,H,ECB Press Conference,,,,,32780
35346,2011-03-03,9:30,USD,H,Unemployment Claims,368K,394K,388K,391K,35346
34820,2011-03-03,9:30,USD,L,Revised Unit Labor Costs q/q,-0.60%,-0.60%,-0.60%,,34820
34819,2011-03-03,9:30,USD,M,Revised Nonfarm Productivity q/q,2.60%,2.60%,2.60%,,34819
37329,2011-03-03,10:00,USD,M,FOMC Member Kocherlakota Speaks,,,,,37329
32970,2011-03-03,11:00,USD,H,ISM Non-Manufacturing PMI,59.7,59.6,59.4,,32970
35345,2011-03-03,11:30,USD,L,Natural Gas Storage,-85B,-89B,-81B,,35345
37656,2011-03-04,0:01,EUR,M,EU Economic Summit [All Day],,,,,37656
41353,2011-03-04,4:00,CHF,H,Foreign Currency Reserves,205.7B,,207.9B,,41353
36583,2011-03-04,4:00,GBP,H,Halifax HPI m/m,-0.90%,-0.60%,0.80%,,36583
32866,2011-03-04,9:30,USD,H,Non-Farm Employment Change,192K,191K,63K,36K,32866
32865,2011-03-04,9:30,USD,H,Unemployment Rate,8.90%,9.10%,9.00%,,32865
32867,2011-03-04,9:30,USD,M,Average Hourly Earnings m/m,0.00%,0.20%,0.40%,,32867
33589,2011-03-04,11:00,CAD,H,Ivey PMI,70.8,50.6,41.4,,33589
34000,2011-03-04,11:00,USD,M,Factory Orders m/m,3.10%,2.10%,1.40%,0.20%,34000
37573,2011-03-04,11:00,USD,M,FOMC Member Yellen Speaks,,,,,37573
37574,2011-03-04,11:25,EUR,M,ECB President Trichet Speaks,,,,,37574
34175,2011-03-06,17:45,NZD,H,Building Consents m/m,9.60%,,-18.20%,-18.60%,34175
33007,2011-03-06,18:30,AUD,L,AIG Construction Index,44.6,,40.2,,33007
37131,2011-03-06,20:30,AUD,H,ANZ Job Advertisements m/m,1.20%,,3.00%,2.40%,37131
36917,2011-03-07,1:00,JPY,L,Leading Indicators,101.90%,102.40%,101.00%,101.40%,36917
33609,2011-03-07,5:30,EUR,L,Sentix Investor Confidence,17.1,16.8,16.7,,33609
37657,2011-03-07,8:00,EUR,M,ECB President Trichet Speaks,,,,,37657
33877,2011-03-07,9:30,CAD,H,Building Permits m/m,-5.10%,1.30%,2.60%,2.40%,33877
37665,2011-03-07,10:15,USD,M,FOMC Member Fisher Speaks,,,,,37665
37666,2011-03-07,11:00,USD,M,FOMC Member Evans Speaks,,,,,37666
35491,2011-03-07,16:00,USD,L,Consumer Credit m/m,5.0B,3.7B,4.1B,6.1B,35491
35777,2011-03-07,19:50,JPY,L,Bank Lending y/y,-1.80%,,-1.80%,,35777
35776,2011-03-07,19:50,JPY,L,Current Account,1.09T,1.19T,1.52T,1.56T,35776
35778,2011-03-07,19:50,JPY,L,M2 Money Stock y/y,2.40%,2.30%,2.30%,,35778
35971,2011-03-07,20:01,GBP,M,BRC Retail Sales Monitor y/y,-0.40%,,2.30%,,35971
35972,2011-03-07,20:01,GBP,M,RICS House Price Balance,-26%,-25%,-31%,,35972
34519,2011-03-07,20:30,AUD,M,NAB Business Confidence,14,,4,,34519
49082,2011-03-07,23:45,JPY,L,30-y Bond Auction,2.18|3.6,,2.16|5.8,,49082
36779,2011-03-08,1:00,JPY,L,Economy Watchers Sentiment,48.4,45.7,44.3,,36779
36202,2011-03-08,2:45,CHF,L,Unemployment Rate,3.40%,3.40%,3.50%,,36202
35903,2011-03-08,3:45,EUR,L,French Trade Balance,-5.9B,-4.9B,-5.1B,,35903
37658,2011-03-08,6:00,EUR,M,German Buba President Weber Speaks,,,,,37658
33501,2011-03-08,7:00,EUR,M,German Factory Orders m/m,2.90%,2.60%,-3.60%,-3.40%,33501
48388,2011-03-08,8:30,USD,L,NFIB Small Business Index,94.5,95,94.1,,48388
36455,2011-03-08,9:15,CAD,H,Housing Starts,182K,174K,171K,170K,36455
36138,2011-03-08,11:00,USD,L,IBD/TIPP Economic Optimism,43,51.8,50.9,,36138
37659,2011-03-08,12:00,JPY,M,BOJ Gov Shirakawa Speaks,,,,,37659
37667,2011-03-08,16:40,GBP,H,BOE Gov King Speaks,,,,,37667
34180,2011-03-08,17:49,NZD,L,Visitor Arrivals m/m,2.00%,,1.40%,,34180
37661,2011-03-08,19:00,AUD,M,RBA Deputy Gov Lowe Speaks,,,,,37661
36124,2011-03-08,19:30,AUD,M,Westpac Consumer Sentiment,-2.40%,,1.90%,,36124
35889,2011-03-08,19:50,JPY,M,Core Machinery Orders m/m,4.20%,2.70%,1.70%,,35889
36875,2011-03-08,20:00,GBP,L,BRC Shop Price Index y/y,2.70%,,2.50%,,36875
34471,2011-03-08,20:30,AUD,H,Home Loans m/m,-4.50%,-0.70%,3.50%,2.10%,34471
35904,2011-03-09,3:45,EUR,L,French Gov Budget Balance,-13.4B,,-148.8B,,35904
36431,2011-03-09,4:15,CHF,H,CPI m/m,0.40%,0.30%,-0.40%,,36431
34536,2011-03-09,5:30,GBP,M,Trade Balance,-7.1B,-8.5B,-9.7B,-9.2B,34536
33465,2011-03-09,7:00,EUR,M,German Industrial Production m/m,1.80%,1.80%,-0.60%,-1.50%,33465
34345,2011-03-09,9:30,CAD,M,NHPI m/m,0.20%,0.20%,0.10%,,34345
37682,2011-03-09,9:45,AUD,H,RBA Gov Stevens Speaks,,,,,37682
33976,2011-03-09,11:00,USD,L,Wholesale Inventories m/m,1.10%,0.90%,1.30%,1.00%,33976
36948,2011-03-09,11:30,USD,M,Crude Oil Inventories,2.5M,0.8M,-0.4M,,36948
42323,2011-03-09,14:00,USD,M,10-y Bond Auction,3.50|3.3,,3.67|3.2,,42323
37668,2011-03-09,14:30,USD,M,Treasury Sec Geithner Speaks,,,,,37668
32801,2011-03-09,16:00,NZD,H,Official Cash Rate,2.50%,2.75%,3.00%,,32801
32804,2011-03-09,16:00,NZD,H,RBNZ Press Conference,,,,,32804
32802,2011-03-09,16:00,NZD,H,RBNZ Rate Statement,,,,,32802
32803,2011-03-09,16:00,NZD,M,RBNZ Monetary Policy Statement,,,,,32803
37669,2011-03-09,17:00,EUR,M,German Buba President Weber Speaks,,,,,37669
35279,2011-03-09,19:50,JPY,L,Final GDP Price Index y/y,-1.60%,-1.60%,-1.60%,,35279
35824,2011-03-09,19:50,JPY,L,PPI y/y,1.70%,1.80%,1.60%,,35824
35278,2011-03-09,19:50,JPY,M,Final GDP q/q,-0.30%,-0.30%,-0.30%,,35278
34580,2011-03-09,20:00,AUD,M,MI Inflation Expectations,3.60%,,4.30%,,34580
34450,2011-03-09,20:30,AUD,H,Employment Change,-10.1K,20.8K,7.7K,24.0K,34450
34449,2011-03-09,20:30,AUD,H,Unemployment Rate,5.00%,5.00%,5.00%,,34449
33238,2011-03-09,22:58,CNY,H,Trade Balance,-7.3B,4.9B,6.5B,,33238
36780,2011-03-10,2:02,JPY,L,Prelim Machine Tool Orders y/y,73.70%,,89.80%,89.40%,36780
35297,2011-03-10,2:30,EUR,L,French Final Non-Farm Payrolls q/q,0.20%,0.20%,0.20%,,35297
33453,2011-03-10,3:00,EUR,L,German Trade Balance,11.8B,13.7B,14.2B,14.0B,33453
36484,2011-03-10,3:45,EUR,M,French Industrial Production m/m,1.00%,0.60%,0.20%,0.30%,36484
36485,2011-03-10,5:00,EUR,L,Italian Industrial Production m/m,-1.50%,0.60%,0.20%,0.30%,36485
36001,2011-03-10,5:00,EUR,M,ECB Monthly Bulletin,,,,,36001
33054,2011-03-10,5:30,GBP,H,Manufacturing Production m/m,1.00%,0.80%,-0.10%,,33054
33053,2011-03-10,5:30,GBP,L,Industrial Production m/m,0.50%,0.50%,0.60%,0.50%,33053
32735,2011-03-10,8:00,GBP,H,Asset Purchase Facility,200B,200B,200B,,32735
32733,2011-03-10,8:00,GBP,H,Official Bank Rate,0.50%,0.50%,0.50%,,32733
34369,2011-03-10,9:30,CAD,H,Trade Balance,0.1B,2.5B,1.7B,3.0B,34369
33950,2011-03-10,9:30,USD,H,Trade Balance,-46.3B,-41.4B,-40.3B,-40.6B,33950
35348,2011-03-10,9:30,USD,H,Unemployment Claims,397K,375K,371K,368K,35348
37670,2011-03-10,11:00,EUR,M,German Buba President Weber Speaks,,,,,37670
35390,2011-03-10,11:00,GBP,M,NIESR GDP Estimate,0.20%,,-0.20%,-0.10%,35390
35347,2011-03-10,11:30,USD,L,Natural Gas Storage,-71B,-72B,-85B,,35347
42933,2011-03-10,14:00,USD,L,30-y Bond Auction,4.57|3.0,,4.75|2.5,,42933
36467,2011-03-10,15:00,USD,M,Federal Budget Balance,-222.5B,-232.1B,-49.8B,,36467
34181,2011-03-10,17:48,NZD,L,FPI m/m,0.10%,,1.80%,,34181
33233,2011-03-10,22:00,CNY,H,CPI y/y,4.90%,4.80%,4.90%,,33233
33237,2011-03-10,22:00,CNY,L,Retail Sales y/y,15.80%,19.00%,19.10%,,33237
33232,2011-03-10,22:00,CNY,M,Industrial Production y/y,14.10%,13.30%,13.50%,,33232
33235,2011-03-10,22:00,CNY,M,NBS Press Conference,,,,,33235
33236,2011-03-10,22:00,CNY,M,PPI y/y,7.20%,7.00%,6.60%,,33236
33234,2011-03-10,22:09,CNY,M,Fixed Asset Investment ytd/y,24.90%,23.30%,24.50%,,33234
37663,2011-03-10,22:45,AUD,M,RBA Assist Gov Debelle Speaks,,,,,37663
37528,2011-03-11,0:01,EUR,M,EU Economic Summit [All Day],,,,,37528
33489,2011-03-11,3:00,EUR,L,German Final CPI m/m,0.50%,0.50%,0.50%,,33489
36610,2011-03-11,3:00,EUR,L,German WPI m/m,1.40%,1.00%,1.20%,,36610
33126,2011-03-11,5:30,GBP,H,PPI Input m/m,1.10%,1.40%,2.30%,1.70%,33126
33127,2011-03-11,5:30,GBP,L,PPI Output m/m,0.50%,0.70%,1.10%,1.00%,33127
34199,2011-03-11,8:00,CAD,H,Employment Change,15.1K,26.2K,69.2K,,34199
34198,2011-03-11,8:00,CAD,H,Unemployment Rate,7.80%,7.70%,7.80%,,34198
34122,2011-03-11,9:30,USD,H,Core Retail Sales m/m,0.70%,0.70%,0.60%,0.30%,34122
34121,2011-03-11,9:30,USD,H,Retail Sales m/m,1.00%,0.80%,0.70%,0.30%,34121
37671,2011-03-11,9:30,USD,L,FOMC Member Dudley Speaks,,,,,37671
33539,2011-03-11,10:55,USD,H,Prelim UoM Consumer Sentiment,68.2,77,77.5,75.1,33539
33540,2011-03-11,10:55,USD,L,Prelim UoM Inflation Expectations,4.60%,,3.40%,,33540
49320,2011-03-11,11:00,USD,L,JOLTS Job Openings,2.76M,,2.92M,3.06M,49320
33986,2011-03-11,11:00,USD,M,Business Inventories m/m,0.90%,0.60%,1.10%,0.80%,33986
37660,2011-03-11,16:45,GBP,H,BOE Gov King Speaks,,,,,37660
32704,2011-03-13,3:00,CAD,N,Daylight Saving Time Shift,,,,,32704
32707,2011-03-13,3:00,USD,N,Daylight Saving Time Shift,,,,,32707
37409,2011-03-13,17:55,NZD,M,REINZ HPI m/m,2.30%,,-2.60%,,37409
37108,2011-03-13,22:07,CNY,L,M2 Money Supply y/y,15.70%,17.00%,17.20%,,37108
37110,2011-03-13,22:07,CNY,M,New Loans,536B,604B,1040B,,37110
37672,2011-03-13,22:30,GBP,H,BOE Gov King Speaks,,,,,37672
44080,2011-03-14,0:01,EUR,M,Eurogroup Meetings [All Day],,,,,44080
35838,2011-03-14,0:30,JPY,L,Revised Industrial Production m/m,1.30%,2.40%,2.40%,,35838
36815,2011-03-14,1:00,JPY,L,Consumer Confidence,40.6,41.6,41.1,,36815
36841,2011-03-14,1:48,JPY,H,Monetary Policy Statement,,,,,36841
36840,2011-03-14,1:48,JPY,H,Overnight Call Rate,<0.10%,<0.10%,<0.10%,,36840
36842,2011-03-14,3:16,JPY,H,BOJ Press Conference,,,,,36842
35191,2011-03-14,6:00,EUR,M,Industrial Production m/m,0.30%,0.40%,0.30%,-0.10%,35191
37685,2011-03-14,8:00,EUR,M,German Buba President Weber Speaks,,,,,37685
34251,2011-03-14,8:30,CAD,M,Capacity Utilization Rate,76.40%,79.10%,76.20%,78.10%,34251
37664,2011-03-14,18:05,AUD,M,RBA Assist Gov Debelle Speaks,,,,,37664
32655,2011-03-14,20:30,AUD,H,Monetary Policy Meeting Minutes,,,,,32655
34495,2011-03-14,20:30,AUD,M,New Motor Vehicle Sales m/m,0.20%,,-2.40%,-1.90%,34495
37673,2011-03-15,0:01,EUR,M,ECOFIN Meetings [All Day],,,,,37673
36084,2011-03-15,0:44,CNY,L,Foreign Direct Investment ytd/y,27.10%,,23.40%,,36084
35925,2011-03-15,2:30,EUR,L,French CPI m/m,0.50%,0.60%,-0.20%,,35925
35090,2011-03-15,5:30,GBP,L,HPI y/y,0.50%,3.50%,3.80%,,35090
34703,2011-03-15,6:00,EUR,H,German ZEW Economic Sentiment,14.1,16.2,15.7,,34703
35110,2011-03-15,6:00,EUR,L,Employment Change q/q,0.10%,0.20%,0.00%,,35110
34704,2011-03-15,6:00,EUR,M,ZEW Economic Sentiment,31,34.5,29.5,,34704
35636,2011-03-15,6:00,GBP,L,CB Leading Index m/m,0.40%,,0.60%,0.70%,35636
34158,2011-03-15,8:30,CAD,L,New Motor Vehicle Sales m/m,3.20%,2.30%,-4.80%,,34158
34176,2011-03-15,8:30,CAD,M,Labor Productivity q/q,0.50%,0.30%,0.40%,0.10%,34176
35560,2011-03-15,8:30,USD,M,Empire State Manufacturing Index,17.5,16.2,15.4,,35560
36668,2011-03-15,8:30,USD,M,Import Prices m/m,1.40%,0.90%,1.30%,1.50%,36668
35747,2011-03-15,9:00,USD,H,TIC Long-Term Purchases,51.5B,59.3B,62.5B,65.9B,35747
56246,2011-03-15,9:30,NZD,L,GDT Price Index,-8.40%,,6.20%,,56246
36680,2011-03-15,10:00,USD,L,NAHB Housing Market Index,17,17,16,,36680
32630,2011-03-15,14:14,USD,H,Federal Funds Rate,<0.25%,<0.25%,<0.25%,,32630
32631,2011-03-15,14:14,USD,H,FOMC Statement,,,,,32631
34556,2011-03-15,19:30,AUD,M,MI Leading Index m/m,-0.10%,,0.90%,0.80%,34556
35292,2011-03-15,19:50,JPY,M,BSI Manufacturing Index,-3.2,-7.3,-8,,35292
33312,2011-03-15,20:30,AUD,L,Housing Starts q/q,-5.30%,-1.10%,-13.00%,-13.20%,33312
37093,2011-03-15,22:00,CNY,L,CB Leading Index m/m,0.30%,,-0.50%,,37093
36519,2011-03-16,1:00,JPY,M,BOJ Monthly Report,,,,,36519
37684,2011-03-16,3:00,GBP,H,BOE Gov King Speaks,,,,,37684
34386,2011-03-16,5:30,GBP,H,Claimant Count Change,-10.2K,1.2K,1.5K,2.4K,34386
34385,2011-03-16,5:30,GBP,L,Unemployment Rate,8.00%,7.90%,7.90%,,34385
34387,2011-03-16,5:30,GBP,M,Average Earnings Index 3m/y,2.30%,2.20%,1.80%,,34387
36172,2011-03-16,6:00,CHF,M,ZEW Economic Expectations,-13.5,,-17.2,,36172
35193,2011-03-16,6:00,EUR,M,Final Core CPI y/y,1.00%,1.10%,1.10%,,35193
35192,2011-03-16,6:00,EUR,M,Final CPI y/y,2.40%,2.40%,2.40%,,35192
34241,2011-03-16,8:30,CAD,M,Manufacturing Sales m/m,4.50%,1.30%,0.60%,0.40%,34241
34025,2011-03-16,8:30,USD,H,Building Permits,0.52M,0.58M,0.56M,,34025
36389,2011-03-16,8:30,USD,H,PPI m/m,1.60%,0.70%,0.80%,,36389
36390,2011-03-16,8:30,USD,M,Core PPI m/m,0.20%,0.20%,0.50%,,36390
34747,2011-03-16,8:30,USD,M,Current Account,-113B,-111B,-126B,-127B,34747
34024,2011-03-16,8:30,USD,M,Housing Starts,0.48M,0.58M,0.62M,0.60M,34024
36949,2011-03-16,10:30,USD,M,Crude Oil Inventories,1.7M,1.8M,2.5M,,36949
34338,2011-03-16,17:00,NZD,M,Westpac Consumer Sentiment,97.9,,108.3,,34338
36531,2011-03-16,19:50,JPY,M,Monetary Policy Meeting Minutes,,,,,36531
35860,2011-03-16,19:50,JPY,M,Tertiary Industry Activity m/m,2.10%,1.50%,-0.90%,-0.80%,35860
32646,2011-03-16,20:30,AUD,L,RBA Bulletin,,,,,32646
37686,2011-03-17,0:01,ALL,H,G7 Meetings [All Day],,,,,37686
37683,2011-03-17,0:01,EUR,N,Italian Bank Holiday [All Day],,,,,37683
35737,2011-03-17,2:45,CHF,M,SECO Economic Forecasts,,,,,35737
35312,2011-03-17,4:15,CHF,M,Industrial Production q/q,7.40%,4.70%,1.40%,1.80%,35312
32821,2011-03-17,4:30,CHF,H,Libor Rate,0.25%,0.25%,0.25%,,32821
32822,2011-03-17,4:30,CHF,H,SNB Monetary Policy Assessment,,,,,32822
35618,2011-03-17,5:30,GBP,M,Consumer Inflation Expectations,4.00%,,3.90%,,35618
42490,2011-03-17,6:43,EUR,M,Spanish 10-y Bond Auction,5.16|1.8,,5.20|1.5,,42490
42461,2011-03-17,7:39,GBP,M,10-y Bond Auction,3.66|2.0,,3.89|2.1,,42461
35033,2011-03-17,8:30,CAD,M,Foreign Securities Purchases,13.29B,6.36B,9.40B,9.63B,35033
34357,2011-03-17,8:30,CAD,M,Wholesale Sales m/m,1.50%,0.90%,0.90%,0.80%,34357
36392,2011-03-17,8:30,USD,H,Core CPI m/m,0.20%,0.10%,0.20%,,36392
35350,2011-03-17,8:30,USD,H,Unemployment Claims,385K,388K,401K,397K,35350
36391,2011-03-17,8:30,USD,M,CPI m/m,0.50%,0.50%,0.40%,,36391
34792,2011-03-17,9:15,USD,M,Capacity Utilization Rate,76.30%,76.60%,76.40%,76.10%,34792
34791,2011-03-17,9:15,USD,M,Industrial Production m/m,-0.10%,0.70%,0.30%,-0.10%,34791
37176,2011-03-17,10:00,USD,H,Philly Fed Manufacturing Index,43.4,29.9,35.9,,37176
35527,2011-03-17,10:00,USD,L,CB Leading Index m/m,0.80%,0.90%,0.10%,,35527
35349,2011-03-17,10:30,USD,L,Natural Gas Storage,-56B,-41B,-71B,,35349
34857,2011-03-17,20:01,GBP,M,Nationwide Consumer Confidence,38,48,48,47,34857
33521,2011-03-18,3:00,EUR,M,German PPI m/m,0.70%,0.70%,1.20%,,33521
36636,2011-03-18,4:15,CHF,M,PPI m/m,0.20%,0.40%,0.10%,,36636
36731,2011-03-18,5:00,EUR,L,Italian Trade Balance,-6.56B,-1.98B,-2.78B,-2.72B,36731
36556,2011-03-18,5:00,EUR,M,Current Account,-0.7B,-10.6B,-12.5B,-13.3B,36556
35132,2011-03-18,5:36,GBP,M,Prelim Mortgage Approvals,43K,47K,41K,,35132
35194,2011-03-18,6:00,EUR,L,Trade Balance,-3.3B,-2.0B,-1.1B,-2.3B,35194
34052,2011-03-18,7:00,CAD,H,Core CPI m/m,0.20%,0.50%,0.00%,,34052
34051,2011-03-18,7:00,CAD,M,CPI m/m,0.30%,0.40%,0.30%,,34051
37689,2011-03-18,12:00,EUR,M,ECB President Trichet Speaks,,,,,37689
37024,2011-03-20,0:01,JPY,N,Bank Holiday [All Day],,,,,37024
36692,2011-03-20,19:31,GBP,M,Rightmove HPI m/m,0.80%,,3.10%,,36692
35935,2011-03-20,20:01,GBP,L,BOE Quarterly Bulletin,,,,,35935
36160,2011-03-20,22:00,NZD,L,Credit Card Spending y/y,5.30%,,5.50%,5.60%,36160
37698,2011-03-21,0:01,EUR,M,ECOFIN Meetings [All Day],,,,,37698
50174,2011-03-21,7:00,EUR,L,German Buba Monthly Report,,,,,50174
37690,2011-03-21,10:00,EUR,H,ECB President Trichet Speaks,,,,,37690
34833,2011-03-21,10:00,USD,H,Existing Home Sales,4.88M,5.15M,5.40M,5.36M,34833
35872,2011-03-22,0:30,JPY,L,All Industries Activity m/m,2.90%,2.70%,-0.30%,-0.20%,35872
36214,2011-03-22,3:00,CHF,M,Trade Balance,2.49B,2.13B,2.04B,1.96B,36214
33092,2011-03-22,5:30,GBP,H,CPI y/y,4.40%,4.20%,4.00%,,33092
35102,2011-03-22,5:30,GBP,H,Public Sector Net Borrowing,10.3B,6.8B,-6.3B,-5.3B,35102
33093,2011-03-22,5:30,GBP,L,Core CPI y/y,3.40%,3.20%,3.00%,,33093
33094,2011-03-22,5:30,GBP,M,RPI y/y,5.50%,5.20%,5.10%,,33094
37705,2011-03-22,6:30,CHF,M,SNB Chairman Hildebrand Speaks,,,,,37705
35945,2011-03-22,7:00,GBP,M,CBI Industrial Order Expectations,5,-5,-8,,35945
37706,2011-03-22,7:35,USD,M,FOMC Member Fisher Speaks,,,,,37706
33871,2011-03-22,8:30,CAD,H,Core Retail Sales m/m,0.00%,0.80%,0.60%,,33871
33841,2011-03-22,8:30,CAD,M,Leading Index m/m,0.80%,0.70%,0.40%,0.30%,33841
33853,2011-03-22,8:30,CAD,M,Retail Sales m/m,-0.30%,1.10%,-0.20%,,33853
37704,2011-03-22,8:30,USD,M,Treasury Sec Geithner Speaks,,,,,37704
33419,2011-03-22,9:59,USD,L,Richmond Manufacturing Index,20,23,25,,33419
37708,2011-03-22,10:00,GBP,M,MPC Member Sentance Speaks,,,,,37708
36090,2011-03-22,10:00,USD,L,HPI m/m,-0.30%,-0.20%,-1.00%,-0.30%,36090
37709,2011-03-22,14:00,GBP,M,MPC Member Sentance Speaks,,,,,37709
33619,2011-03-22,16:00,CAD,M,Annual Budget Release,,,,,33619
34303,2011-03-22,17:45,NZD,H,Current Account,-3.52B,-2.13B,-0.03B,-1.77B,34303
49150,2011-03-23,5:30,GBP,H,MPC Asset Purchase Facility Votes,1-0-8,1-0-8,1-0-8,,49150
32732,2011-03-23,5:30,GBP,H,MPC Official Bank Rate Votes,3-0-6,3-0-6,3-0-6,,32732
37054,2011-03-23,5:30,GBP,M,BBA Mortgage Approvals,29.9K,29.4K,29.2K,28.9K,37054
35195,2011-03-23,6:00,EUR,M,Industrial New Orders m/m,0.10%,1.40%,2.70%,2.10%,35195
37707,2011-03-23,7:00,USD,M,FOMC Member Fisher Speaks,,,,,37707
42358,2011-03-23,7:04,EUR,M,German 10-y Bond Auction,3.24|2.2,,3.28|1.9,,42358
33404,2011-03-23,8:30,GBP,H,Annual Budget Release,,,,,33404
35711,2011-03-23,10:00,EUR,M,Belgian NBB Business Climate,6.2,5.1,5.8,,35711
33962,2011-03-23,10:00,USD,H,New Home Sales,250K,291K,301K,284K,33962
36950,2011-03-23,10:30,USD,M,Crude Oil Inventories,2.1M,2.0M,1.7M,,36950
36707,2011-03-23,11:00,EUR,L,Consumer Confidence,-11,-11,-10,,36707
37691,2011-03-23,12:00,USD,H,Fed Chairman Bernanke Speaks,,,,,37691
34185,2011-03-23,17:45,NZD,H,GDP q/q,0.20%,0.10%,-0.20%,,34185
37200,2011-03-23,19:00,AUD,M,CB Leading Index m/m,0.10%,,0.70%,,37200
37245,2011-03-23,20:28,JPY,M,Trade Balance,0.56T,0.68T,0.27T,0.19T,37245
32687,2011-03-23,20:30,AUD,M,RBA Financial Stability Review,,,,,32687
37700,2011-03-23,22:15,AUD,M,RBA Assist Gov Edey Speaks,,,,,37700
37553,2011-03-23,22:30,CNY,M,Caixin Flash Manufacturing PMI,52.5,,51.7,51.5,37553
37687,2011-03-24,0:01,EUR,M,EU Economic Summit [Day 1],,,,,37687
33344,2011-03-24,4:00,EUR,M,French Flash Manufacturing PMI,56.6,56.1,55.7,55.3,33344
33345,2011-03-24,4:00,EUR,M,French Flash Services PMI,60.7,59.6,59.7,60.8,33345
33346,2011-03-24,4:30,EUR,M,German Flash Manufacturing PMI,60.9,62.1,62.7,62.6,33346
33347,2011-03-24,4:30,EUR,M,German Flash Services PMI,60.1,58.5,58.6,59.5,33347
33348,2011-03-24,5:00,EUR,M,Flash Manufacturing PMI,57.7,58.3,59,,33348
33349,2011-03-24,5:00,EUR,M,Flash Services PMI,56.9,56.4,56.8,57.2,33349
