Event ID,Date,Time,Currency,Impact,News description,Actual,Forecast,Previous,Revised from,FF event ID
43320,2010-03-18,5:51,EUR,M,Spanish 10-y Bond Auction,3.86|1.6,,4.10|1.2,,43320
28924,2010-03-18,6:00,CHF,M,ZEW Economic Expectations,53.8,,52.5,,28924
28186,2010-03-18,7:00,GBP,M,CBI Industrial Order Expectations,-37,-33,-36,,28186
30125,2010-03-18,7:30,USD,L,FOMC Member Duke Speaks,,,,,30125
42450,2010-03-18,7:38,GBP,M,10-y Bond Auction,3.99|2.1,,4.10|1.2,,42450
26809,2010-03-18,8:30,CAD,M,Foreign Securities Purchases,11.83B,7.75B,11.11B,11.23B,26809
26023,2010-03-18,8:30,USD,H,Core CPI m/m,0.10%,0.10%,-0.10%,,26023
28880,2010-03-18,8:30,USD,H,Unemployment Claims,457K,456K,462K,,28880
26022,2010-03-18,8:30,USD,M,CPI m/m,0.00%,0.10%,0.20%,,26022
26070,2010-03-18,8:30,USD,M,Current Account,-116B,-120B,-102B,-108B,26070
30265,2010-03-18,8:30,USD,M,FOMC Member Hoenig Speaks,,,,,30265
27576,2010-03-18,10:00,USD,H,Philly Fed Manufacturing Index,18.9,17.6,17.6,,27576
28111,2010-03-18,10:00,USD,L,CB Leading Index m/m,0.10%,0.10%,0.30%,,28111
24710,2010-03-18,10:30,USD,L,Natural Gas Storage,-11B,-37B,-111B,,24710
30268,2010-03-18,12:45,GBP,M,MPC Member Sentance Speaks,,,,,30268
30270,2010-03-18,13:00,CHF,L,Gov Board Member Danthine Speaks,,,,,30270
27521,2010-03-18,17:45,NZD,L,Visitor Arrivals m/m,-1.90%,,-2.30%,-2.40%,27521
28421,2010-03-18,22:00,NZD,L,Credit Card Spending y/y,1.10%,,2.70%,2.60%,28421
28546,2010-03-19,0:30,JPY,L,All Industries Activity m/m,3.80%,1.60%,-0.20%,-0.30%,28546
25120,2010-03-19,3:00,EUR,M,German PPI m/m,0.00%,0.10%,0.80%,,25120
30273,2010-03-19,3:45,EUR,M,ECB President Trichet Speaks,,,,,30273
30269,2010-03-19,6:35,GBP,M,MPC Member Tucker Speaks,,,,,30269
26906,2010-03-19,7:00,CAD,H,Core CPI m/m,0.70%,0.30%,0.10%,,26906
26905,2010-03-19,7:00,CAD,M,CPI m/m,0.40%,0.40%,0.30%,,26905
26869,2010-03-19,8:30,CAD,H,Core Retail Sales m/m,1.80%,0.50%,0.70%,0.40%,26869
26868,2010-03-19,8:30,CAD,M,Retail Sales m/m,0.70%,0.60%,0.50%,0.40%,26868
30266,2010-03-20,9:00,USD,M,Fed Chairman Bernanke Speaks,,,,,30266
28965,2010-03-21,0:01,JPY,N,Bank Holiday [All Day],,,,,28965
26783,2010-03-21,20:30,AUD,M,New Motor Vehicle Sales m/m,-1.90%,,-3.50%,-3.40%,26783
25826,2010-03-22,6:00,CHF,L,SNB Quarterly Bulletin,,,,,25826
50162,2010-03-22,7:00,EUR,L,German Buba Monthly Report,,,,,50162
27670,2010-03-22,11:00,EUR,L,Consumer Confidence,-17,-17,-17,,27670
30397,2010-03-22,11:30,EUR,H,ECB President Trichet Speaks,,,,,30397
30398,2010-03-22,11:30,GBP,H,BOE Gov King Speaks,,,,,30398
30372,2010-03-22,16:30,USD,M,Treasury Sec Geithner Speaks,,,,,30372
29058,2010-03-22,19:50,JPY,M,Monetary Policy Meeting Minutes,,,,,29058
30271,2010-03-23,3:30,CHF,H,SNB Chairman Hildebrand Speaks,,,,,30271
25422,2010-03-23,5:30,GBP,H,CPI y/y,3.00%,3.10%,3.50%,,25422
25424,2010-03-23,5:30,GBP,L,RPI y/y,3.70%,3.70%,3.70%,,25424
29076,2010-03-23,5:30,GBP,M,BBA Mortgage Approvals,35.3K,34.3K,35.2K,35.1K,29076
25423,2010-03-23,5:30,GBP,M,Core CPI y/y,2.90%,3.00%,3.10%,,25423
28203,2010-03-23,7:00,GBP,H,CBI Realized Sales,13,18,23,,28203
27930,2010-03-23,8:30,CAD,M,Leading Index m/m,0.80%,0.90%,0.70%,0.90%,27930
27023,2010-03-23,9:58,USD,L,Richmond Manufacturing Index,6,5,2,,27023
27809,2010-03-23,10:00,EUR,M,Belgian NBB Business Climate,-3.6,-4.1,-7,,27809
27366,2010-03-23,10:00,USD,H,Existing Home Sales,5.02M,5.01M,5.05M,,27366
26890,2010-03-23,10:00,USD,L,HPI m/m,-0.60%,-0.90%,-2.00%,-1.60%,26890
30417,2010-03-23,10:00,USD,M,Treasury Sec Geithner Speaks,,,,,30417
27562,2010-03-23,17:45,NZD,H,Current Account,-3.57B,-1.64B,-1.59B,-1.41B,27562
28534,2010-03-23,19:50,JPY,M,Trade Balance,0.47T,0.41T,0.65T,0.73T,28534
26432,2010-03-24,4:00,EUR,M,French Flash Manufacturing PMI,56.3,54.9,54.9,54.6,26432
26433,2010-03-24,4:00,EUR,M,French Flash Services PMI,53,54.9,54.6,54.7,26433
26434,2010-03-24,4:30,EUR,M,German Flash Manufacturing PMI,59.6,56.9,57.2,57.1,26434
26435,2010-03-24,4:30,EUR,M,German Flash Services PMI,54.7,52.2,51.9,51.7,26435
27797,2010-03-24,5:00,EUR,H,German Ifo Business Climate,98.1,95.8,95.2,,27797
26604,2010-03-24,5:00,EUR,L,Italian Quarterly Unemployment Rate,8.20%,7.90%,7.90%,7.80%,26604
26436,2010-03-24,5:00,EUR,M,Flash Manufacturing PMI,56.3,54.1,54.2,54.1,26436
26437,2010-03-24,5:00,EUR,M,Flash Services PMI,53.7,52,51.8,52,26437
27251,2010-03-24,6:00,EUR,M,Industrial New Orders m/m,-2.00%,2.00%,0.80%,,27251
28123,2010-03-24,8:30,GBP,H,Annual Budget Release,,,,,28123
25938,2010-03-24,8:30,USD,H,Core Durable Goods Orders m/m,0.90%,0.60%,-0.60%,,25938
25937,2010-03-24,8:30,USD,M,Durable Goods Orders m/m,0.50%,0.80%,3.90%,3.00%,25937
26278,2010-03-24,10:00,USD,H,New Home Sales,308K,318K,315K,309K,26278
24711,2010-03-24,10:30,USD,M,Crude Oil Inventories,7.3M,1.3M,1.0M,,24711
30373,2010-03-24,10:45,USD,M,FOMC Member Hoenig Speaks,,,,,30373
30420,2010-03-24,12:00,CHF,M,Gov Board Member Jordan Speaks,,,,,30420
30118,2010-03-24,13:05,CAD,M,BOC Gov Carney Speaks,,,,,30118
27570,2010-03-24,17:45,NZD,H,GDP q/q,0.80%,0.80%,0.30%,0.20%,27570
30121,2010-03-24,19:40,AUD,M,RBA Deputy Gov Lowe Speaks,,,,,30121
28350,2010-03-24,19:50,JPY,L,SPPI y/y,-1.30%,-1.10%,-1.20%,-1.00%,28350
30374,2010-03-24,20:00,USD,M,FOMC Member Kohn Speaks,,,,,30374
27198,2010-03-24,20:30,AUD,M,RBA Financial Stability Review,,,,,27198
30452,2010-03-25,0:01,EUR,H,EU Economic Summit [Day 1],,,,,30452
27942,2010-03-25,3:00,EUR,M,GfK German Consumer Climate,3.2,3.1,3.2,,27942
26594,2010-03-25,3:45,EUR,M,French Consumer Spending m/m,-1.20%,0.40%,-2.50%,-2.70%,26594
30421,2010-03-25,4:00,EUR,M,ECB President Trichet Speaks,,,,,30421
26522,2010-03-25,5:00,EUR,L,Italian Retail Sales m/m,-0.50%,0.20%,0.00%,,26522
27728,2010-03-25,5:00,EUR,L,Private Loans y/y,-0.40%,-0.40%,-0.60%,,27728
27727,2010-03-25,5:00,EUR,M,M3 Money Supply y/y,-0.40%,-0.10%,0.10%,,27727
26044,2010-03-25,5:30,GBP,H,Retail Sales m/m,2.10%,0.80%,-3.00%,-1.80%,26044
28881,2010-03-25,8:30,USD,H,Unemployment Claims,442K,452K,456K,457K,28881
30375,2010-03-25,9:10,USD,M,FOMC Member Pianalto Speaks,,,,,30375
30376,2010-03-25,10:00,USD,H,Fed Chairman Bernanke Testifies,,,,,30376
24712,2010-03-25,10:30,USD,L,Natural Gas Storage,11B,10B,-11B,,24712
30418,2010-03-25,13:30,USD,M,Treasury Sec Geithner Speaks,,,,,30418
27545,2010-03-25,17:45,NZD,M,Trade Balance,321M,355M,263M,269M,27545
30381,2010-03-25,18:15,AUD,M,RBA Gov Stevens Speaks,,,,,30381
28138,2010-03-25,19:00,AUD,M,CB Leading Index m/m,-0.20%,,0.60%,,28138
25884,2010-03-25,19:30,JPY,L,National Core CPI y/y,-1.20%,-1.20%,-1.30%,,25884
25885,2010-03-25,19:30,JPY,M,Tokyo Core CPI y/y,-1.80%,-1.70%,-1.80%,,25885
30453,2010-03-26,0:01,EUR,H,EU Economic Summit [Day 2],,,,,30453
25219,2010-03-26,5:30,GBP,L,Revised Business Investment q/q,-4.30%,-5.60%,-5.80%,,25219
25963,2010-03-26,8:30,USD,L,Final GDP Price Index q/q,0.50%,0.40%,0.40%,,25963
25962,2010-03-26,8:30,USD,M,Final GDP q/q,5.60%,5.90%,5.90%,,25962
25285,2010-03-26,9:55,USD,L,Revised UoM Inflation Expectations,2.70%,,2.80%,,25285
25284,2010-03-26,9:55,USD,M,Revised UoM Consumer Sentiment,73.6,73.1,72.5,,25284
30377,2010-03-26,11:30,USD,M,FOMC Member Warsh Speaks,,,,,30377
30380,2010-03-26,12:00,EUR,M,ECB President Trichet Speaks,,,,,30380
30379,2010-03-26,16:00,USD,M,FOMC Member Bullard Speaks,,,,,30379
30378,2010-03-26,18:00,USD,L,FOMC Member Tarullo Speaks,,,,,30378
24796,2010-03-27,21:00,CHF,N,Daylight Saving Time Shift,,,,,24796
24795,2010-03-27,21:00,EUR,N,Daylight Saving Time Shift,,,,,24795
24797,2010-03-27,21:00,GBP,N,Daylight Saving Time Shift,,,,,24797
28750,2010-03-28,19:50,JPY,M,Retail Sales y/y,4.20%,1.70%,2.30%,2.60%,28750
28981,2010-03-28,20:34,AUD,M,HIA New Home Sales m/m,-5.20%,,9.50%,,28981
25133,2010-03-29,0:01,EUR,M,German Prelim CPI m/m [All Day],0.50%,0.30%,0.40%,0.20%,25133
28154,2010-03-29,4:30,GBP,L,Mortgage Approvals,47K,48K,46K,48K,28154
28155,2010-03-29,4:30,GBP,M,Net Lending to Individuals m/m,2.1B,1.8B,1.9B,2.0B,28155
26126,2010-03-29,8:30,USD,L,Personal Income m/m,0.00%,0.10%,0.30%,0.10%,26126
26127,2010-03-29,8:30,USD,M,Core PCE Price Index m/m,0.00%,0.10%,0.00%,,26127
26125,2010-03-29,8:30,USD,M,Personal Spending m/m,0.30%,0.40%,0.40%,0.50%,26125
30419,2010-03-29,10:00,USD,M,Treasury Sec Geithner Speaks,,,,,30419
30457,2010-03-29,12:10,CAD,M,Gov Council Member Jenkins Speaks,,,,,30457
30458,2010-03-29,12:45,GBP,M,MPC Member Dale Speaks,,,,,30458
27532,2010-03-29,17:45,NZD,M,Building Consents m/m,5.90%,,-2.80%,,27532
30382,2010-03-29,18:10,AUD,M,RBA Assist Gov Debelle Speaks,,,,,30382
25837,2010-03-29,19:30,JPY,L,Unemployment Rate,4.90%,4.90%,4.90%,,25837
25838,2010-03-29,19:30,JPY,M,Household Spending y/y,-0.50%,1.50%,1.70%,,25838
28762,2010-03-29,19:50,JPY,M,Prelim Industrial Production m/m,-0.90%,-0.40%,2.70%,2.50%,28762
24452,2010-03-30,2:00,CHF,M,UBS Consumption Indicator,1.2,,1.32,1.36,24452
25157,2010-03-30,2:00,EUR,L,German Import Prices m/m,1.00%,0.50%,1.70%,,25157
24525,2010-03-30,2:00,GBP,H,Nationwide HPI m/m,0.70%,0.20%,-0.80%,-1.00%,24525
26676,2010-03-30,4:30,GBP,H,Final GDP q/q,0.40%,0.30%,0.30%,,26676
26054,2010-03-30,4:30,GBP,M,Current Account,-1.7B,-4.6B,-5.9B,-4.7B,26054
30460,2010-03-30,4:45,GBP,M,Chancellor Darling Speaks,,,,,30460
43614,2010-03-30,5:00,EUR,L,Retail PMI,46.9,,44.6,,43614
42414,2010-03-30,6:32,EUR,M,Italian 10-y Bond Auction,3.96|1.3,,3.99|1.4,,42414
26762,2010-03-30,8:30,CAD,L,IPPI m/m,0.00%,0.00%,0.40%,0.30%,26762
26763,2010-03-30,8:30,CAD,M,RMPI m/m,0.40%,-1.00%,3.40%,3.30%,26763
27773,2010-03-30,9:00,USD,M,S+P/CS Composite-20 HPI y/y,-0.70%,-0.60%,-3.10%,,27773
24451,2010-03-30,10:00,USD,H,CB Consumer Confidence,52.5,50.1,46.4,46,24451
27069,2010-03-30,19:01,GBP,M,GfK Consumer Confidence,-15,-13,-14,,27069
28993,2010-03-30,19:18,JPY,L,Final Manufacturing PMI,52.4,,52.5,,28993
27434,2010-03-30,20:30,AUD,H,Building Approvals m/m,-3.30%,2.10%,-5.50%,-7.00%,27434
27326,2010-03-30,20:30,AUD,H,Retail Sales m/m,-1.40%,0.30%,1.10%,1.20%,27326
28409,2010-03-30,20:30,AUD,M,Private Sector Credit m/m,0.40%,0.40%,0.40%,,28409
28374,2010-03-30,21:30,JPY,M,Average Cash Earnings y/y,-0.60%,0.00%,-0.20%,0.10%,28374
28500,2010-03-30,22:00,NZD,H,ANZ Business Confidence,42.5,,50.1,,28500
28397,2010-03-31,1:00,JPY,L,Housing Starts y/y,-9.30%,-0.80%,-8.10%,,28397
28221,2010-03-31,3:55,EUR,M,German Unemployment Change,-31K,10K,-1K,7K,28221
26534,2010-03-31,5:00,EUR,L,Italian Prelim CPI m/m,0.30%,0.20%,0.10%,,26534
27338,2010-03-31,5:00,EUR,M,CPI Flash Estimate y/y,1.50%,1.10%,0.90%,,27338
27410,2010-03-31,5:00,EUR,M,Unemployment Rate,10.00%,10.00%,9.90%,,27410
25390,2010-03-31,5:30,CHF,H,KOF Economic Barometer,1.93,1.91,1.9,1.87,25390
29631,2010-03-31,6:00,EUR,L,Italian Monthly Unemployment Rate,8.50%,8.60%,8.50%,8.60%,29631
26962,2010-03-31,8:15,USD,H,ADP Non-Farm Employment Change,-23K,40K,-24K,-20K,26962
26927,2010-03-31,8:30,CAD,H,GDP m/m,0.60%,0.50%,0.50%,0.60%,26927
25264,2010-03-31,9:45,USD,M,Chicago PMI,58.8,61.5,62.6,,25264
26267,2010-03-31,10:00,USD,M,Factory Orders m/m,0.60%,0.50%,2.50%,1.70%,26267
24713,2010-03-31,10:30,USD,M,Crude Oil Inventories,2.9M,2.4M,7.3M,,24713
30461,2010-03-31,11:00,USD,M,Treasury Sec Geithner Speaks,,,,,30461
30454,2010-03-31,12:30,USD,L,FOMC Member Duke Speaks,,,,,30454
24581,2010-03-31,18:30,AUD,L,AIG Manufacturing Index,50.2,,53.8,,24581
29036,2010-03-31,19:30,AUD,L,MI Inflation Gauge m/m,0.50%,,0.10%,,29036
25335,2010-03-31,19:50,JPY,H,Tankan Manufacturing Index,-14,-14,-24,,25335
25336,2010-03-31,19:50,JPY,M,Tankan Non-Manufacturing Index,-14,-17,-22,,25336
24626,2010-03-31,20:30,AUD,H,Trade Balance,-1.92B,-1.34B,-1.12B,-1.18B,24626
24846,2010-03-31,21:00,CNY,H,Manufacturing PMI,55.1,55.2,52,,24846
24847,2010-03-31,22:30,CNY,M,Caixin Final Manufacturing PMI,57,,55.8,,24847
30459,2010-03-31,23:34,JPY,M,BOJ Gov Shirakawa Speaks,,,,,30459
28829,2010-04-01,0:01,AUD,N,Bank Holiday [All Day],,,,,28829
28842,2010-04-01,0:01,NZD,N,Bank Holiday [All Day],,,,,28842
25325,2010-04-01,0:01,USD,L,Total Vehicle Sales [All Day],11.8M,11.5M,10.4M,,25325
27160,2010-04-01,1:30,AUD,M,Commodity Prices y/y,1.40%,,-7.00%,-9.70%,27160
25204,2010-04-01,2:00,EUR,M,German Retail Sales m/m,-0.40%,0.00%,-0.50%,0.00%,25204
43828,2010-04-01,3:15,EUR,M,Spanish Manufacturing PMI,51.8,,49.1,,43828
24662,2010-04-01,3:30,CHF,M,Manufacturing PMI,65.5,58.7,57.4,,24662
43482,2010-04-01,3:45,EUR,L,Italian Manufacturing PMI,53.7,52.7,51.6,,43482
58924,2010-04-01,3:50,EUR,L,French Final Manufacturing PMI,56.5,56.3,56.3,,58924
58981,2010-04-01,3:55,EUR,L,German Final Manufacturing PMI,60.2,59.6,59.6,,58981
24661,2010-04-01,4:00,EUR,L,Final Manufacturing PMI,56.6,56.3,56.3,,24661
24526,2010-04-01,4:30,GBP,H,Manufacturing PMI,57.2,56.8,56.5,56.6,24526
25821,2010-04-01,4:30,GBP,M,BOE Credit Conditions Survey,,,,,25821
42382,2010-04-01,6:10,EUR,M,French 10-y Bond Auction,3.41|1.9,,3.45|1.8,,42382
27466,2010-04-01,7:30,USD,L,Challenger Job Cuts y/y,-55.00%,,-77.40%,,27466
28882,2010-04-01,8:30,USD,H,Unemployment Claims,439K,440K,445K,442K,28882
24804,2010-04-01,10:00,USD,H,ISM Manufacturing PMI,59.6,57,56.5,,24804
25368,2010-04-01,10:00,USD,L,Construction Spending m/m,-1.30%,-1.10%,-1.40%,-0.60%,25368
24805,2010-04-01,10:00,USD,L,ISM Manufacturing Prices,75,67.2,67,,24805
24714,2010-04-01,10:30,USD,L,Natural Gas Storage,12B,20B,11B,,24714
30455,2010-04-01,16:00,USD,M,FOMC Member Bullard Speaks,,,,,30455
30456,2010-04-01,17:00,USD,L,FOMC Member Dudley Speaks,,,,,30456
25839,2010-04-01,19:50,JPY,L,Monetary Base y/y,2.10%,2.30%,2.20%,,25839
28845,2010-04-02,0:01,CAD,N,Bank Holiday [All Day],,,,,28845
28971,2010-04-02,0:01,CHF,N,Bank Holiday [All Day],,,,,28971
29228,2010-04-02,0:01,EUR,N,German Bank Holiday [All Day],,,,,29228
28946,2010-04-02,0:01,GBP,N,Bank Holiday [All Day],,,,,28946
24213,2010-04-02,8:30,USD,H,Non-Farm Employment Change,162K,185K,-14K,-36K,24213
24207,2010-04-02,8:30,USD,H,Unemployment Rate,9.70%,9.70%,9.70%,,24207
24209,2010-04-02,8:30,USD,M,Average Hourly Earnings m/m,-0.10%,0.20%,0.20%,0.10%,24209
42269,2010-04-02,21:00,CNY,L,Non-Manufacturing PMI,58.4,,46.4,,42269
24376,2010-04-03,10:00,NZD,N,Daylight Saving Time Shift,,,,,24376
24378,2010-04-03,12:00,AUD,N,Daylight Saving Time Shift,,,,,24378
28830,2010-04-04,0:01,AUD,N,Bank Holiday [All Day],,,,,28830
29272,2010-04-04,0:01,CNY,N,Bank Holiday [All Day],,,,,29272
28843,2010-04-04,0:01,NZD,N,Bank Holiday [All Day],,,,,28843
28972,2010-04-05,0:01,CHF,N,Bank Holiday [All Day],,,,,28972
29230,2010-04-05,0:01,EUR,N,French Bank Holiday [All Day],,,,,29230
29231,2010-04-05,0:01,EUR,N,German Bank Holiday [All Day],,,,,29231
29232,2010-04-05,0:01,EUR,N,Italian Bank Holiday [All Day],,,,,29232
28947,2010-04-05,0:01,GBP,N,Bank Holiday [All Day],,,,,28947
25379,2010-04-05,10:00,USD,H,ISM Non-Manufacturing PMI,55.4,54.1,53,,25379
27370,2010-04-05,10:00,USD,H,Pending Home Sales m/m,8.20%,-0.50%,-7.80%,-7.60%,27370
27559,2010-04-05,18:00,NZD,H,NZIER Business Confidence,22,,31,,27559
28485,2010-04-05,21:30,AUD,H,ANZ Job Advertisements m/m,1.80%,,19.10%,,28485
27274,2010-04-05,23:00,NZD,L,ANZ Commodity Prices m/m,1.80%,,3.80%,,27274
49013,2010-04-05,23:45,JPY,L,10-y Bond Auction,1.40|2.5,,1.33|3.4,,49013
24453,2010-04-06,0:30,AUD,H,Cash Rate,4.25%,4.25%,4.00%,,24453
24454,2010-04-06,0:30,AUD,H,RBA Rate Statement,,,,,24454
29006,2010-04-06,1:00,JPY,L,Leading Indicators,97.90%,97.90%,96.90%,97.10%,29006
42158,2010-04-06,3:00,CHF,H,Foreign Currency Reserves,125.1B,,108.9B,,42158
44007,2010-04-06,3:00,EUR,M,Spanish Unemployment Change,36.0K,,82.1K,,44007
25525,2010-04-06,3:15,CHF,M,CPI m/m,0.10%,0.10%,0.10%,,25525
25085,2010-04-06,4:30,EUR,L,Sentix Investor Confidence,2.5,-5.9,-7.5,,25085
25258,2010-04-06,4:30,GBP,L,Housing Equity Withdrawal q/q,-4.0B,-2.9B,-5.1B,-4.9B,25258
24527,2010-04-06,4:30,GBP,M,Construction PMI,53.1,48.8,48.5,,24527
49308,2010-04-06,10:00,USD,L,JOLTS Job Openings,2.72M,,2.85M,2.72M,49308
56228,2010-04-06,10:30,NZD,L,GDT Price Index,22.60%,,0.10%,,56228
26638,2010-04-06,14:00,USD,H,FOMC Meeting Minutes,,,,,26638
28175,2010-04-06,19:01,GBP,L,BRC Shop Price Index y/y,1.20%,,1.70%,,28175
24582,2010-04-06,19:30,AUD,M,AIG Services Index,48.4,,48.3,,24582
28795,2010-04-06,23:03,JPY,M,Monetary Policy Statement,,,,,28795
28794,2010-04-06,23:03,JPY,M,Overnight Call Rate,0.10%,0.10%,0.10%,,28794
25553,2010-04-07,3:15,CHF,H,Retail Sales y/y,3.10%,3.80%,3.70%,4.40%,25553
43924,2010-04-07,3:15,EUR,L,Spanish Services PMI,51.3,,47.1,,43924
28796,2010-04-07,3:22,JPY,H,BOJ Press Conference,,,,,28796
43542,2010-04-07,3:45,EUR,L,Italian Services PMI,55.3,52.3,50.8,,43542
59131,2010-04-07,3:50,EUR,L,French Final Services PMI,53.8,53,53,,59131
59143,2010-04-07,3:55,EUR,L,German Final Services PMI,54.9,54.7,54.7,,59143
24663,2010-04-07,4:00,EUR,L,Final Services PMI,54.1,53.7,53.7,,24663
24528,2010-04-07,4:30,GBP,H,Services PMI,56.5,58.1,58.4,,24528
28290,2010-04-07,4:30,GBP,L,Index of Services 3m/3m,0.60%,0.70%,0.50%,,28290
27428,2010-04-07,5:00,EUR,L,Final GDP q/q,0.00%,0.10%,0.10%,,27428
27239,2010-04-07,5:00,EUR,L,PPI m/m,0.10%,0.20%,0.70%,,27239
30502,2010-04-07,5:00,USD,M,Treasury Sec Geithner Speaks,,,,,30502
25192,2010-04-07,6:00,EUR,M,German Factory Orders m/m,0.00%,-0.80%,5.10%,4.30%,25192
26950,2010-04-07,8:30,CAD,H,Building Permits m/m,-0.50%,2.10%,-4.70%,-4.90%,26950
25597,2010-04-07,10:00,CAD,H,Ivey PMI,57.8,55.1,51.9,,25597
24715,2010-04-07,10:30,USD,M,Crude Oil Inventories,2.0M,1.0M,2.9M,,24715
30485,2010-04-07,12:15,USD,L,FOMC Member Dudley Speaks,,,,,30485
42312,2010-04-07,13:00,USD,M,10-y Bond Auction,3.90|3.7,,3.74|3.5,,42312
30486,2010-04-07,13:30,USD,H,Fed Chairman Bernanke Speaks,,,,,30486
30487,2010-04-07,14:00,USD,M,FOMC Member Hoenig Speaks,,,,,30487
24925,2010-04-07,15:00,USD,L,Consumer Credit m/m,-11.5B,-0.1B,10.6B,5.0B,24925
30497,2010-04-07,16:00,CAD,M,Gov Council Member Murray Speaks,,,,,30497
28323,2010-04-07,19:50,JPY,L,Current Account,1.12T,1.25T,1.71T,,28323
28335,2010-04-07,19:50,JPY,M,Core Machinery Orders m/m,-5.40%,3.80%,-3.70%,,28335
26223,2010-04-07,21:30,AUD,H,Employment Change,19.6K,20.1K,-4.7K,0.4K,26223
26222,2010-04-07,21:30,AUD,H,Unemployment Rate,5.30%,5.30%,5.30%,,26222
26247,2010-04-08,1:00,JPY,L,Economy Watchers Sentiment,47.4,45.2,42.1,,26247
28858,2010-04-08,1:00,JPY,M,BOJ Monthly Report,,,,,28858
27786,2010-04-08,1:45,CHF,L,Unemployment Rate,4.10%,4.10%,4.10%,,27786
26246,2010-04-08,2:00,JPY,L,Prelim Machine Tool Orders y/y,262.10%,,217.40%,217.30%,26246
26619,2010-04-08,2:45,EUR,L,French Gov Budget Balance,-21.8B,,-9.2B,,26619
26551,2010-04-08,2:45,EUR,L,French Trade Balance,-3.6B,-3.6B,-3.5B,-3.7B,26551
24529,2010-04-08,4:00,GBP,H,Halifax HPI m/m,1.10%,0.60%,-1.60%,-1.50%,24529
27004,2010-04-08,4:30,GBP,H,Manufacturing Production m/m,1.30%,0.70%,-1.00%,-0.90%,27004
27003,2010-04-08,4:30,GBP,L,Industrial Production m/m,1.00%,0.50%,-0.50%,-0.40%,27003
27215,2010-04-08,5:00,EUR,M,Retail Sales m/m,-0.60%,0.00%,-0.20%,-0.30%,27215
25170,2010-04-08,6:00,EUR,M,German Industrial Production m/m,0.00%,0.70%,0.10%,0.60%,25170
25057,2010-04-08,7:00,GBP,H,Asset Purchase Facility,200B,200B,200B,,25057
25055,2010-04-08,7:00,GBP,H,Official Bank Rate,0.50%,0.50%,0.50%,,25055
24164,2010-04-08,7:45,EUR,H,Minimum Bid Rate,1.00%,1.00%,1.00%,,24164
24165,2010-04-08,8:30,EUR,H,ECB Press Conference,,,,,24165
28883,2010-04-08,8:30,USD,H,Unemployment Claims,460K,434K,442K,439K,28883
30488,2010-04-08,8:30,USD,L,FOMC Member Duke Speaks,,,,,30488
26980,2010-04-08,10:00,GBP,M,NIESR GDP Estimate,0.40%,,0.40%,0.30%,26980
30489,2010-04-08,10:30,USD,L,FOMC Member Tarullo Speaks,,,,,30489
24716,2010-04-08,10:30,USD,L,Natural Gas Storage,31B,29B,12B,,24716
42922,2010-04-08,13:00,USD,L,30-y Bond Auction,4.77|2.7,,4.68|2.9,,42922
30490,2010-04-08,16:00,USD,M,FOMC Member Kohn Speaks,,,,,30490
24583,2010-04-08,19:30,AUD,L,AIG Construction Index,48.7,,52.8,,24583
30491,2010-04-08,20:30,USD,H,Fed Chairman Bernanke Speaks,,,,,30491
25097,2010-04-09,2:00,EUR,L,German Trade Balance,12.1B,11.4B,8.7B,,25097
26563,2010-04-09,2:45,EUR,M,French Industrial Production m/m,0.00%,0.20%,1.10%,1.60%,26563
26699,2010-04-09,4:30,GBP,L,PPI Output m/m,0.90%,0.40%,0.30%,,26699
26698,2010-04-09,4:30,GBP,M,PPI Input m/m,3.60%,1.30%,0.60%,0.10%,26698
26723,2010-04-09,7:00,CAD,H,Employment Change,17.9K,25.9K,20.9K,,26723
26722,2010-04-09,7:00,CAD,H,Unemployment Rate,8.20%,8.10%,8.20%,,26722
30500,2010-04-09,9:00,CHF,L,Gov Board Member Danthine Speaks,,,,,30500
27955,2010-04-09,10:00,USD,L,Wholesale Inventories m/m,0.60%,0.40%,0.10%,-0.20%,27955
30498,2010-04-09,11:30,EUR,M,ECB President Trichet Speaks,,,,,30498
26385,2010-04-09,22:55,CNY,H,Trade Balance,-7.2B,-0.4B,7.6B,,26385
30499,2010-04-10,3:45,EUR,M,ECB President Trichet Speaks,,,,,30499
28460,2010-04-11,19:50,JPY,L,Bank Lending y/y,-1.80%,,-1.50%,,28460
28523,2010-04-11,19:50,JPY,L,M2 Money Stock y/y,2.60%,2.70%,2.70%,,28523
29059,2010-04-11,19:50,JPY,M,Monetary Policy Meeting Minutes,,,,,29059
26158,2010-04-11,21:30,AUD,H,Home Loans m/m,-1.80%,-0.90%,-7.30%,-7.90%,26158
26499,2010-04-12,4:00,EUR,L,Italian Industrial Production m/m,0.00%,0.10%,1.90%,2.60%,26499
26387,2010-04-12,4:32,CNY,L,M2 Money Supply y/y,22.50%,22.20%,25.50%,,26387
26386,2010-04-12,4:32,CNY,M,New Loans,511B,,700B,,26386
28127,2010-04-12,5:00,GBP,L,CB Leading Index m/m,0.60%,,0.80%,,28127
27918,2010-04-12,8:15,CAD,H,Housing Starts,197K,201K,200K,197K,27918
28317,2010-04-12,10:30,CAD,H,BOC Business Outlook Survey,,,,,28317
25565,2010-04-12,14:00,USD,M,Federal Budget Balance,-65.4B,-64.0B,-220.9B,,25565
28279,2010-04-12,19:01,GBP,M,BRC Retail Sales Monitor y/y,4.40%,,2.20%,,28279
