Event ID,Date,Time,Currency,Impact,News description,Actual,Forecast,Previous,Revised from,FF event ID
18371,2009-03-11,0:00,CNY,H,Trade Balance,4.8B,28.3B,39.1B,,18371
11860,2009-03-11,3:00,EUR,M,German PPI m/m,-1.20%,-0.10%,-0.80%,-1.00%,11860
12664,2009-03-11,5:30,GBP,M,Trade Balance,-7.7B,-7.5B,-7.2B,-7.4B,12664
11686,2009-03-11,7:00,EUR,M,German Factory Orders m/m,-8.00%,-1.90%,-7.60%,-6.90%,11686
12797,2009-03-11,8:30,CAD,L,NHPI m/m,-0.60%,-0.30%,-0.10%,,12797
18071,2009-03-11,10:00,USD,L,Assist Treasury Sec Kashkari Speaks,,,,,18071
14629,2009-03-11,10:30,USD,M,Crude Oil Inventories,0.7M,0.1M,-0.7M,,14629
18076,2009-03-11,13:00,USD,L,Treasury Sec Geithner Speaks,,,,,18076
43080,2009-03-11,14:00,USD,M,10-y Bond Auction,3.04|2.1,,2.82|2.2,,43080
14820,2009-03-11,14:00,USD,M,Federal Budget Balance,-192.8B,-203.0B,-83.8B,,14820
12582,2009-03-11,16:00,NZD,H,Official Cash Rate,3.00%,3.00%,3.50%,,12582
12622,2009-03-11,16:00,NZD,H,RBNZ Press Conference,,,,,12622
12583,2009-03-11,16:00,NZD,H,RBNZ Rate Statement,,,,,12583
13193,2009-03-11,16:00,NZD,M,RBNZ Monetary Policy Statement,,,,,13193
14492,2009-03-11,17:26,NZD,L,Business NZ Manufacturing Index,38.6,,41.8,42,14492
13992,2009-03-11,17:51,NZD,L,FPI m/m,0.20%,,0.80%,,13992
12565,2009-03-11,19:50,JPY,L,Final GDP Price Index y/y,0.70%,0.90%,0.90%,,12565
12564,2009-03-11,19:50,JPY,M,Final GDP q/q,-3.20%,-3.50%,-3.30%,,12564
12739,2009-03-11,20:00,AUD,L,MI Inflation Expectations,2.20%,,2.30%,,12739
13514,2009-03-11,20:30,AUD,H,Employment Change,1.8K,-20.6K,0.3K,1.2K,13514
13513,2009-03-11,20:30,AUD,H,Unemployment Rate,5.20%,5.00%,4.80%,,13513
18462,2009-03-11,22:00,CNY,H,Industrial Production y/y,3.80%,11.30%,5.70%,,18462
24262,2009-03-11,22:00,CNY,L,M2 Money Supply y/y,20.50%,19.30%,18.80%,,24262
24357,2009-03-11,22:00,CNY,M,New Loans,1070B,,1620B,,24357
13892,2009-03-12,3:45,EUR,L,French CPI m/m,0.40%,0.20%,-0.40%,,13892
12511,2009-03-12,3:45,EUR,L,French Final Non-Farm Payrolls q/q,-0.70%,-0.60%,-0.60%,,12511
10665,2009-03-12,5:00,EUR,M,ECB Monthly Bulletin,,,,,10665
14284,2009-03-12,5:30,GBP,M,Consumer Inflation Expectations,2.10%,,2.80%,,14284
12971,2009-03-12,6:00,EUR,L,PPI m/m,-0.80%,-0.10%,-1.50%,-1.30%,12971
14040,2009-03-12,6:00,GBP,L,CB Leading Index m/m,-0.40%,,-0.70%,-0.60%,14040
11674,2009-03-12,7:00,EUR,M,German Industrial Production m/m,-7.50%,-3.30%,-3.90%,-4.60%,11674
17473,2009-03-12,8:00,EUR,M,ECB President Trichet Speaks,,,,,17473
11418,2009-03-12,8:30,USD,H,Core Retail Sales m/m,0.70%,-0.10%,1.60%,0.90%,11418
11419,2009-03-12,8:30,USD,H,Retail Sales m/m,-0.10%,-0.50%,1.80%,1.00%,11419
14688,2009-03-12,8:30,USD,H,Unemployment Claims,654K,642K,645K,639K,14688
11837,2009-03-12,9:00,CHF,H,Libor Rate,0.25%,0.25%,0.50%,,11837
11838,2009-03-12,9:00,CHF,H,SNB Monetary Policy Assessment,,,,,11838
11611,2009-03-12,10:00,USD,M,Business Inventories m/m,-1.10%,-1.20%,-1.60%,-1.30%,11611
18072,2009-03-12,10:00,USD,M,Treasury Sec Geithner Speaks,,,,,18072
11721,2009-03-12,10:30,USD,L,Natural Gas Storage,-112B,-104B,-102B,,11721
17482,2009-03-12,12:45,CAD,M,Gov Council Member Longworth Speaks,,,,,17482
43099,2009-03-12,13:00,USD,L,30-y Bond Auction,3.64|2.4,,3.54|2.0,,43099
17481,2009-03-12,14:30,GBP,M,MPC Member Barker Speaks,,,,,17481
12868,2009-03-12,17:45,NZD,H,Core Retail Sales m/m,0.30%,0.20%,-0.70%,-0.60%,12868
12867,2009-03-12,17:45,NZD,H,Retail Sales m/m,-1.10%,-0.10%,-0.70%,-1.00%,12867
23271,2009-03-12,22:00,CNY,L,Retail Sales y/y,15.20%,15.60%,19.00%,,23271
18073,2009-03-13,0:01,ALL,M,G20 Meetings [Day 1],,,,,18073
14414,2009-03-13,0:30,JPY,L,Revised Industrial Production m/m,-10.20%,-9.90%,-10.00%,,14414
14529,2009-03-13,1:00,JPY,L,Consumer Confidence,26.7,26.4,26.4,,14529
11896,2009-03-13,3:00,EUR,L,German WPI m/m,-0.10%,0.20%,-0.40%,,11896
13550,2009-03-13,4:15,CHF,M,PPI m/m,-0.60%,-0.20%,-0.80%,,13550
12988,2009-03-13,6:00,EUR,M,Retail Sales m/m,0.10%,0.20%,-0.30%,0.00%,12988
13452,2009-03-13,7:00,CAD,H,Employment Change,-82.6K,-50.5K,-129.0K,,13452
13451,2009-03-13,7:00,CAD,H,Unemployment Rate,7.70%,7.40%,7.20%,,13451
13224,2009-03-13,8:30,CAD,H,Trade Balance,-1.0B,-1.0B,-0.7B,-0.5B,13224
11525,2009-03-13,8:30,USD,H,Trade Balance,-36.0B,-38.3B,-39.9B,,11525
11549,2009-03-13,8:30,USD,M,Import Prices m/m,-0.20%,-0.70%,-1.20%,-1.10%,11549
10679,2009-03-13,9:55,USD,H,Prelim UoM Consumer Sentiment,56.6,55,56.3,56.2,10679
10714,2009-03-13,9:55,USD,L,Prelim UoM Inflation Expectations,2.20%,,1.90%,1.60%,10714
18074,2009-03-14,0:01,ALL,M,G20 Meetings [Day 2],,,,,18074
18075,2009-03-14,12:00,USD,H,Treasury Sec Geithner Speaks,,,,,18075
14191,2009-03-15,0:01,ALL,L,OPEC Meetings [All Day],,,,,14191
12576,2009-03-15,17:55,NZD,L,Manufacturing Sales q/q,0.00%,,1.30%,,12576
18237,2009-03-15,19:00,USD,H,Fed Chairman Bernanke Speaks,,,,,18237
13130,2009-03-15,20:01,GBP,L,BOE Quarterly Bulletin,,,,,13130
12352,2009-03-15,20:01,GBP,M,Rightmove HPI m/m,0.90%,,1.20%,,12352
19308,2009-03-15,23:09,CNY,L,Foreign Direct Investment ytd/y,-26.20%,,-32.60%,,19308
12981,2009-03-16,6:00,EUR,L,Employment Change q/q,-0.30%,,-0.10%,,12981
13730,2009-03-16,6:00,EUR,M,Final Core CPI y/y,1.70%,1.60%,1.60%,,13730
13729,2009-03-16,6:00,EUR,M,Final CPI y/y,1.20%,1.20%,1.20%,,13729
13490,2009-03-16,8:30,CAD,L,Capacity Utilization Rate,74.70%,75.20%,78.10%,77.40%,13490
14004,2009-03-16,8:30,USD,M,Empire State Manufacturing Index,-38.2,-31.5,-34.7,,14004
12139,2009-03-16,9:00,USD,H,TIC Long-Term Purchases,-43.0B,44.3B,34.7B,34.8B,12139
11134,2009-03-16,9:15,USD,M,Capacity Utilization Rate,70.90%,71.10%,71.90%,72.00%,11134
11133,2009-03-16,9:15,USD,M,Industrial Production m/m,-1.40%,-1.20%,-1.90%,-1.80%,11133
18187,2009-03-16,12:30,EUR,M,ECB President Trichet Speaks,,,,,18187
13968,2009-03-16,13:00,USD,L,NAHB Housing Market Index,9,9,9,,13968
14340,2009-03-16,19:50,JPY,M,Tertiary Industry Activity m/m,0.40%,-0.50%,-1.60%,,14340
12375,2009-03-16,20:30,AUD,H,Monetary Policy Meeting Minutes,,,,,12375
18070,2009-03-17,2:45,CHF,M,SECO Economic Forecasts,,,,,18070
13601,2009-03-17,4:15,CHF,M,Industrial Production q/q,0.10%,-0.10%,-5.10%,-5.20%,13601
12447,2009-03-17,5:33,GBP,L,HPI y/y,-11.50%,-11.70%,-10.20%,,12447
11918,2009-03-17,6:00,EUR,H,German ZEW Economic Sentiment,-3.5,-7.7,-5.8,,11918
11919,2009-03-17,6:00,EUR,M,ZEW Economic Sentiment,-6.5,-11.7,-8.7,,11919
18368,2009-03-17,6:00,JPY,M,BOJ Gov Shirakawa Speaks,,,,,18368
13471,2009-03-17,8:30,CAD,M,Labor Productivity q/q,-0.50%,0.00%,0.10%,0.00%,13471
13414,2009-03-17,8:30,CAD,M,Manufacturing Sales m/m,-5.40%,-5.70%,-8.20%,-8.00%,13414
11158,2009-03-17,8:30,USD,H,Building Permits,0.55M,0.50M,0.53M,0.52M,11158
11479,2009-03-17,8:30,USD,H,PPI m/m,0.10%,0.30%,0.80%,,11479
11480,2009-03-17,8:30,USD,M,Core PPI m/m,0.20%,0.10%,0.40%,,11480
11157,2009-03-17,8:30,USD,M,Housing Starts,0.58M,0.45M,0.48M,0.47M,11157
18188,2009-03-17,15:15,EUR,M,ECB President Trichet Speaks,,,,,18188
19986,2009-03-17,15:30,EUR,M,German Buba President Weber Speaks,,,,,19986
18186,2009-03-17,16:10,GBP,H,BOE Gov King Speaks,,,,,18186
14081,2009-03-17,19:30,AUD,L,MI Leading Index m/m,-0.20%,,-0.40%,,14081
13913,2009-03-17,23:27,JPY,M,Monetary Policy Statement,,,,,13913
13908,2009-03-17,23:27,JPY,M,Overnight Call Rate,0.10%,0.10%,0.10%,,13908
13909,2009-03-18,3:24,JPY,H,BOJ Press Conference,,,,,13909
13590,2009-03-18,4:15,CHF,M,Retail Sales y/y,1.20%,-0.60%,3.60%,,13590
14360,2009-03-18,5:00,EUR,L,Italian Industrial Production m/m,-0.20%,-2.30%,-3.90%,-2.50%,14360
10735,2009-03-18,5:30,GBP,H,Claimant Count Change,138.4K,84.5K,93.5K,73.8K,10735
49126,2009-03-18,5:30,GBP,H,MPC Asset Purchase Facility Votes,9-0-0,9-0-0,,,49126
11629,2009-03-18,5:30,GBP,H,MPC Official Bank Rate Votes,0-9-0,0-9-0,0-9-0,,11629
10737,2009-03-18,5:30,GBP,L,Unemployment Rate,6.50%,6.50%,6.30%,,10737
10736,2009-03-18,5:30,GBP,M,Average Earnings Index 3m/y,1.80%,3.00%,3.10%,3.20%,10736
43209,2009-03-18,6:06,EUR,L,German 10-y Bond Auction,3.23|2.1,,3.28|1.2,,43209
42483,2009-03-18,6:41,EUR,L,Spanish 10-y Bond Auction,4.20|1.6,,3.81|1.8,,42483
13438,2009-03-18,8:30,CAD,M,Wholesale Sales m/m,-4.20%,-2.60%,-3.10%,-3.40%,13438
11504,2009-03-18,8:30,USD,H,Core CPI m/m,0.20%,0.10%,0.20%,,11504
11503,2009-03-18,8:30,USD,M,CPI m/m,0.40%,0.30%,0.30%,,11503
11374,2009-03-18,8:30,USD,M,Current Account,-133B,-137B,-181B,-174B,11374
14630,2009-03-18,10:30,USD,M,Crude Oil Inventories,2.0M,1.2M,0.7M,,14630
10539,2009-03-18,14:17,USD,H,Federal Funds Rate,<0.25%,<0.25%,<0.25%,,10539
10540,2009-03-18,14:17,USD,H,FOMC Statement,,,,,10540
17474,2009-03-18,16:50,AUD,M,RBA Assist Gov Edey Speaks,,,,,17474
14341,2009-03-18,19:50,JPY,L,All Industries Activity m/m,-1.70%,-2.00%,-2.60%,-2.70%,14341
12733,2009-03-18,20:30,AUD,L,Housing Starts q/q,-9.90%,1.00%,-8.90%,-10.70%,12733
13073,2009-03-18,20:30,AUD,L,New Motor Vehicle Sales m/m,-3.50%,,-1.10%,,13073
11380,2009-03-18,20:30,AUD,L,RBA Bulletin,,,,,11380
12071,2009-03-19,0:01,JPY,N,Bank Holiday [All Day],,,,,12071
14093,2009-03-19,1:00,JPY,M,BOJ Monthly Report,,,,,14093
18416,2009-03-19,2:20,JPY,L,BOJ Gov Shirakawa Speaks,,,,,18416
13562,2009-03-19,3:15,CHF,L,Trade Balance,0.73B,1.01B,1.99B,2.03B,13562
14372,2009-03-19,5:00,EUR,L,Italian Trade Balance,-3.59B,-2.47B,-0.41B,,14372
13305,2009-03-19,5:30,GBP,L,M4 Money Supply m/m,1.40%,1.40%,2.40%,2.50%,13305
13304,2009-03-19,5:30,GBP,M,Public Sector Net Borrowing,9.0B,8.0B,-2.6B,-3.3B,13304
13608,2009-03-19,6:00,CHF,M,ZEW Economic Expectations,-57.1,,-57.7,,13608
12913,2009-03-19,7:00,CAD,H,Core CPI m/m,0.50%,0.20%,-0.40%,,12913
12912,2009-03-19,7:00,CAD,M,CPI m/m,0.70%,0.30%,-0.30%,,12912
12312,2009-03-19,7:00,GBP,M,CBI Industrial Order Expectations,-58,-55,-56,,12312
12809,2009-03-19,8:30,CAD,M,Foreign Securities Purchases,10.43B,-2.00B,-2.42B,-2.84B,12809
14689,2009-03-19,8:30,USD,H,Unemployment Claims,646K,652K,658K,654K,14689
18415,2009-03-19,9:15,GBP,M,Chancellor Darling Speaks,,,,,18415
14028,2009-03-19,10:00,USD,L,CB Leading Index m/m,-0.40%,-0.60%,0.10%,0.40%,14028
10974,2009-03-19,10:00,USD,M,Philly Fed Manufacturing Index,-35,-39.1,-41.3,,10974
11722,2009-03-19,10:30,USD,L,Natural Gas Storage,-30B,-26B,-112B,,11722
18185,2009-03-19,10:30,USD,M,FOMC Member Tarullo Speaks,,,,,18185
15887,2009-03-19,12:00,CHF,M,Gov Board Member Jordan Speaks,,,,,15887
30136,2009-03-19,15:00,USD,H,Fed Announcement,,,,,30136
12898,2009-03-19,17:45,NZD,L,Visitor Arrivals m/m,2.90%,,-7.40%,-3.00%,12898
12364,2009-03-19,22:16,NZD,L,Credit Card Spending y/y,-1.90%,,-2.20%,,12364
11861,2009-03-20,3:00,EUR,M,German PPI m/m,-0.50%,-0.20%,-1.20%,,11861
13760,2009-03-20,6:00,EUR,M,Industrial Production m/m,-3.50%,-3.80%,-2.70%,-2.60%,13760
14279,2009-03-20,6:30,EUR,L,Italian Quarterly Unemployment Rate,6.90%,7.00%,6.70%,,14279
13203,2009-03-20,8:30,CAD,H,Core Retail Sales m/m,1.30%,0.40%,-3.10%,-3.20%,13203
13426,2009-03-20,8:30,CAD,L,New Motor Vehicle Sales m/m,5.50%,6.00%,-10.80%,-14.80%,13426
13202,2009-03-20,8:30,CAD,M,Retail Sales m/m,1.90%,0.80%,-5.20%,-5.40%,13202
18448,2009-03-20,10:00,USD,L,FOMC Member Duke Speaks,,,,,18448
17480,2009-03-20,12:00,USD,H,Fed Chairman Bernanke Speaks,,,,,17480
13813,2009-03-22,19:50,JPY,M,BSI Manufacturing Index,-66,-47.3,-44.5,,13813
13712,2009-03-23,6:00,EUR,L,Trade Balance,-5.5B,-1.9B,-1.7B,-0.3B,13712
50149,2009-03-23,7:00,EUR,L,German Buba Monthly Report,,,,,50149
50150,2009-03-23,7:00,EUR,L,German Buba Monthly Report,,,,,50150
13402,2009-03-23,8:30,CAD,L,Leading Index m/m,-1.10%,-0.90%,-0.90%,-0.80%,13402
18483,2009-03-23,8:45,USD,H,Treasury Sec Geithner Speaks,,,,,18483
13341,2009-03-23,10:00,USD,H,Existing Home Sales,4.72M,4.45M,4.49M,,13341
30137,2009-03-23,16:30,USD,H,Fed Announcement,,,,,30137
18408,2009-03-23,18:00,USD,L,Treasury Sec Geithner Speaks,,,,,18408
17475,2009-03-23,18:30,AUD,M,RBA Deputy Gov Lowe Speaks,,,,,17475
18484,2009-03-23,19:00,EUR,M,ECB President Trichet Speaks,,,,,18484
13925,2009-03-23,19:50,JPY,M,Monetary Policy Meeting Minutes,,,,,13925
13932,2009-03-24,3:45,EUR,M,French Consumer Spending m/m,-2.00%,-1.00%,1.70%,1.80%,13932
14129,2009-03-24,4:00,EUR,M,French Flash Manufacturing PMI,36.3,35,34.8,35.4,14129
14130,2009-03-24,4:00,EUR,M,French Flash Services PMI,42.9,40.2,40.2,40.1,14130
14131,2009-03-24,4:30,EUR,M,German Flash Manufacturing PMI,32.4,32.1,32.1,32.2,14131
14132,2009-03-24,4:30,EUR,M,German Flash Services PMI,41.7,41.2,41.3,41.6,14132
13023,2009-03-24,5:00,EUR,M,Current Account,-12.7B,-6.7B,-7.6B,-7.3B,13023
14133,2009-03-24,5:00,EUR,M,Flash Manufacturing PMI,34,33.5,33.5,33.6,14133
14134,2009-03-24,5:00,EUR,M,Flash Services PMI,40.1,39.2,39.2,38.9,14134
13144,2009-03-24,5:30,GBP,H,CPI y/y,3.20%,2.60%,3.00%,,13144
12340,2009-03-24,5:30,GBP,M,BBA Mortgage Approvals,28.2K,22.3K,24.3K,23.4K,12340
13145,2009-03-24,5:30,GBP,M,Core CPI y/y,1.60%,1.30%,1.30%,,13145
13146,2009-03-24,5:30,GBP,M,RPI y/y,0.00%,-0.70%,0.10%,,13146
18488,2009-03-24,5:31,GBP,H,BOE Inflation Letter,,,,,18488
14808,2009-03-24,5:45,GBP,H,Inflation Report Hearings,,,,,14808
18409,2009-03-24,6:00,USD,M,FOMC Member Evans Speaks,,,,,18409
12946,2009-03-24,9:59,USD,L,Richmond Manufacturing Index,-20,-52,-51,,12946
14016,2009-03-24,10:00,EUR,M,Belgian NBB Business Climate,-28.6,-31.9,-31.6,,14016
18449,2009-03-24,10:00,USD,H,Fed Chairman Bernanke Testifies,,,,,18449
12599,2009-03-24,10:00,USD,L,HPI m/m,1.70%,-0.70%,-0.20%,0.10%,12599
18445,2009-03-24,11:30,GBP,H,BOE Gov King Speaks,,,,,18445
13374,2009-03-24,13:15,CHF,H,SNB Chairman Roth Speaks,,,,,13374
18446,2009-03-24,14:30,GBP,H,MPC Member Blanchflower Speaks,,,,,18446
14610,2009-03-24,19:50,JPY,M,Trade Balance,-0.04T,-0.29T,-0.40T,-0.36T,14610
18486,2009-03-24,20:00,USD,L,President Obama Speaks,,,,,18486
13037,2009-03-24,21:00,NZD,M,Westpac Consumer Sentiment,96,,101.3,,13037
17476,2009-03-25,3:30,AUD,H,RBA Gov Stevens Speaks,,,,,17476
11940,2009-03-25,5:00,EUR,H,German Ifo Business Climate,82.1,82.2,82.6,,11940
12324,2009-03-25,7:00,GBP,H,CBI Realized Sales,-44,-35,-25,,12324
11322,2009-03-25,8:30,USD,H,Core Durable Goods Orders m/m,3.90%,-2.00%,-5.90%,-2.50%,11322
11321,2009-03-25,8:30,USD,M,Durable Goods Orders m/m,3.40%,-2.30%,-7.30%,-5.20%,11321
11060,2009-03-25,10:00,USD,H,New Home Sales,337K,302K,322K,309K,11060
18489,2009-03-25,10:00,USD,L,FOMC Member Duke Speaks,,,,,18489
18491,2009-03-25,10:15,USD,H,Treasury Sec Geithner Speaks,,,,,18491
14631,2009-03-25,10:30,USD,M,Crude Oil Inventories,3.3M,1.2M,2.0M,,14631
18410,2009-03-25,13:00,USD,M,FOMC Member Yellen Speaks,,,,,18410
12891,2009-03-25,17:45,NZD,H,Current Account,-4.03B,-4.02B,-6.00B,-5.99M,12891
14069,2009-03-25,19:00,AUD,M,CB Leading Index m/m,-0.60%,,-1.10%,-0.90%,14069
14107,2009-03-25,19:50,JPY,L,SPPI y/y,-2.60%,-2.50%,-2.40%,-2.20%,14107
13095,2009-03-25,20:30,AUD,M,RBA Financial Stability Review,,,,,13095
18493,2009-03-26,0:30,JPY,L,BOJ Gov Shirakawa Speaks,,,,,18493
14209,2009-03-26,3:00,EUR,M,GfK German Consumer Climate,2.4,2.5,2.5,2.6,14209
13692,2009-03-26,5:00,EUR,L,M3 Money Supply y/y,5.90%,5.50%,6.00%,5.90%,13692
13693,2009-03-26,5:00,EUR,L,Private Loans y/y,4.20%,4.50%,5.00%,,13693
18411,2009-03-26,5:00,USD,L,FOMC Member Lockhart Speaks,,,,,18411
13176,2009-03-26,5:30,GBP,H,Retail Sales m/m,-1.90%,-0.30%,0.80%,0.70%,13176
12487,2009-03-26,5:30,GBP,L,Revised Business Investment q/q,-1.50%,-3.90%,-3.90%,,12487
14312,2009-03-26,6:00,CHF,L,SNB Quarterly Bulletin,,,,,14312
14690,2009-03-26,8:30,USD,H,Unemployment Claims,652K,649K,644K,646K,14690
11394,2009-03-26,8:30,USD,L,Final GDP Price Index q/q,0.50%,0.50%,0.50%,,11394
11395,2009-03-26,8:30,USD,M,Final GDP q/q,-6.30%,-6.60%,-6.20%,,11395
18412,2009-03-26,9:25,USD,L,FOMC Member Lacker Speaks,,,,,18412
18413,2009-03-26,10:00,USD,M,Treasury Sec Geithner Speaks,,,,,18413
11723,2009-03-26,10:30,USD,L,Natural Gas Storage,3B,-10B,-30B,,11723
18414,2009-03-26,12:30,USD,M,FOMC Member Lacker Speaks,,,,,18414
12531,2009-03-26,17:45,NZD,H,GDP q/q,-0.90%,-1.10%,-0.50%,-0.40%,12531
12854,2009-03-26,17:45,NZD,H,Trade Balance,489M,77M,-104M,-187M,12854
14223,2009-03-26,19:30,JPY,L,National Core CPI y/y,0.00%,0.00%,0.00%,,14223
14224,2009-03-26,19:30,JPY,M,Tokyo Core CPI y/y,0.40%,0.40%,0.60%,,14224
14251,2009-03-26,19:50,JPY,M,Retail Sales y/y,-5.80%,-3.10%,-2.40%,,14251
11827,2009-03-27,0:01,EUR,M,German Prelim CPI m/m [All Day],-0.10%,0.10%,0.60%,,11827
11883,2009-03-27,3:00,EUR,L,German Import Prices m/m,-0.50%,-0.40%,-3.60%,-4.00%,11883
13249,2009-03-27,5:30,GBP,H,Current Account,-7.6B,-5.8B,-8.2B,-7.7B,13249
13245,2009-03-27,5:30,GBP,L,Final GDP q/q,-1.60%,-1.50%,-1.50%,,13245
18447,2009-03-27,5:30,GBP,M,MPC Member Dale Speaks,,,,,18447
13666,2009-03-27,6:00,EUR,M,Industrial New Orders m/m,-3.40%,-5.70%,-8.00%,-5.20%,13666
13620,2009-03-27,6:30,CHF,M,KOF Economic Barometer,-1.79,-1.55,-1.37,-1.41,13620
18494,2009-03-27,7:45,GBP,M,MPC Member Tucker Speaks,,,,,18494
11441,2009-03-27,8:30,USD,L,Personal Income m/m,-0.20%,-0.10%,0.20%,0.40%,11441
11455,2009-03-27,8:30,USD,M,Core PCE Price Index m/m,0.20%,0.10%,0.20%,0.10%,11455
11456,2009-03-27,8:30,USD,M,Personal Spending m/m,0.20%,0.20%,1.00%,0.60%,11456
10701,2009-03-27,9:55,USD,L,Revised UoM Inflation Expectations,2.00%,,2.20%,,10701
10680,2009-03-27,9:55,USD,M,Revised UoM Consumer Sentiment,57.3,56.7,56.6,,10680
12167,2009-03-28,21:00,CHF,N,Daylight Saving Time Shift,,,,,12167
12166,2009-03-28,21:00,EUR,N,Daylight Saving Time Shift,,,,,12166
12159,2009-03-28,21:00,GBP,N,Daylight Saving Time Shift,,,,,12159
12935,2009-03-29,17:45,NZD,H,Building Consents m/m,11.60%,,13.00%,-13.10%,12935
14478,2009-03-29,18:21,AUD,M,HIA New Home Sales m/m,3.90%,,8.60%,8.30%,14478
18485,2009-03-29,18:30,USD,M,Treasury Sec Geithner Speaks,,,,,18485
14249,2009-03-29,19:50,JPY,H,Prelim Industrial Production m/m,-9.40%,-9.10%,-10.20%,-10.00%,14249
12398,2009-03-30,4:30,GBP,L,Mortgage Approvals,38K,34K,32K,31K,12398
13256,2009-03-30,4:30,GBP,M,Net Lending to Individuals m/m,1.3B,1.3B,1.2B,1.1B,13256
13679,2009-03-30,5:00,EUR,L,Consumer Confidence,-34,-33,-33,,13679
43602,2009-03-30,5:00,EUR,L,Retail PMI,44.1,,42.3,,43602
43379,2009-03-30,5:28,EUR,L,Italian 10-y Bond Auction,4.39|1.2,,4.57|1.3,,43379
18490,2009-03-30,10:30,EUR,H,ECB President Trichet Speaks,,,,,18490
18496,2009-03-30,11:30,USD,L,FOMC Member Duke Speaks,,,,,18496
18405,2009-03-30,14:05,CAD,M,BOC Gov Carney Speaks,,,,,18405
12435,2009-03-30,19:01,GBP,M,GfK Consumer Confidence,-30,-35,-35,,12435
14504,2009-03-30,19:15,JPY,L,Final Manufacturing PMI,33.8,,31.6,,14504
14250,2009-03-30,19:30,JPY,L,Unemployment Rate,4.40%,4.30%,4.10%,,14250
14527,2009-03-30,19:30,JPY,M,Household Spending y/y,-3.50%,-4.60%,-5.90%,,14527
17477,2009-03-30,20:00,AUD,M,RBA Deputy Gov Battellino Speaks,,,,,17477
11766,2009-03-30,20:30,AUD,M,Private Sector Credit m/m,0.00%,0.50%,0.60%,,11766
14569,2009-03-30,21:30,JPY,M,Average Cash Earnings y/y,-2.70%,-1.40%,-2.70%,-1.30%,14569
13045,2009-03-30,22:00,NZD,H,ANZ Business Confidence,-39.3,,-41.2,,13045
17478,2009-03-30,22:20,AUD,M,RBA Assist Gov Debelle Speaks,,,,,17478
14528,2009-03-31,1:00,JPY,L,Housing Starts y/y,-24.90%,-17.60%,-18.70%,,14528
13632,2009-03-31,2:00,CHF,M,UBS Consumption Indicator,0.89,,0.92,0.99,13632
11804,2009-03-31,3:55,EUR,M,German Unemployment Change,69K,53K,50K,40K,11804
14396,2009-03-31,4:00,EUR,L,Italian Retail Sales m/m,0.30%,-0.40%,-0.30%,0.00%,14396
13279,2009-03-31,4:30,GBP,L,Index of Services 3m/3m,-1.30%,-1.00%,-0.80%,-0.90%,13279
13731,2009-03-31,5:00,EUR,H,CPI Flash Estimate y/y,0.60%,0.70%,1.20%,,13731
14384,2009-03-31,5:00,EUR,L,Italian Prelim CPI m/m,0.10%,0.20%,0.20%,,14384
12761,2009-03-31,8:30,CAD,H,GDP m/m,-0.70%,-0.60%,-1.00%,,12761
12777,2009-03-31,8:30,CAD,L,IPPI m/m,0.40%,0.40%,0.00%,-0.10%,12777
12778,2009-03-31,8:30,CAD,M,RMPI m/m,1.70%,0.20%,1.50%,1.40%,12778
18495,2009-03-31,9:00,GBP,M,MPC Member Tucker Speaks,,,,,18495
13956,2009-03-31,9:00,USD,L,S+P/CS Composite-20 HPI y/y,-19.00%,-18.50%,-18.60%,-18.50%,13956
12676,2009-03-31,9:45,USD,M,Chicago PMI,31.4,34.3,34.2,,12676
10653,2009-03-31,10:00,USD,H,CB Consumer Confidence,26,27.8,25.3,25,10653
10839,2009-03-31,18:30,AUD,L,AIG Manufacturing Index,33.4,,31.7,,10839
11341,2009-03-31,19:50,JPY,H,Tankan Manufacturing Index,-58,-55,-24,,11341
11342,2009-03-31,19:50,JPY,M,Tankan Non-Manufacturing Index,-31,-26,-9,,11342
12826,2009-03-31,20:30,AUD,H,Building Approvals m/m,7.80%,1.50%,-4.00%,-3.70%,12826
12720,2009-03-31,20:30,AUD,H,Retail Sales m/m,-2.00%,-0.50%,0.50%,0.20%,12720
18312,2009-03-31,22:30,CNY,M,Caixin Final Manufacturing PMI,44.8,,45.1,,18312
12959,2009-04-01,0:01,USD,L,Total Vehicle Sales [All Day],9.9M,9.3M,9.1M,,12959
14057,2009-04-01,1:30,AUD,M,Commodity Prices y/y,7.60%,,12.60%,19.10%,14057
11792,2009-04-01,2:00,EUR,M,German Retail Sales m/m,-0.20%,0.20%,-0.90%,-0.60%,11792
43816,2009-04-01,3:15,EUR,L,Spanish Manufacturing PMI,32.9,,31.8,,43816
11101,2009-04-01,3:30,CHF,M,Manufacturing PMI,32.6,33,32.6,,11101
43470,2009-04-01,3:45,EUR,L,Italian Manufacturing PMI,34.6,35.1,35,,43470
58850,2009-04-01,3:50,EUR,L,French Final Manufacturing PMI,36.5,36.4,36.3,,58850
58969,2009-04-01,3:55,EUR,L,German Final Manufacturing PMI,32.4,32.4,32.4,,58969
10928,2009-04-01,4:00,EUR,M,Final Manufacturing PMI,33.9,34,34,,10928
10861,2009-04-01,4:30,GBP,H,Manufacturing PMI,39.1,34.9,34.7,,10861
12334,2009-04-01,4:30,GBP,L,Housing Equity Withdrawal q/q,-8.0B,-6.6B,-5.9B,-5.7B,12334
